componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,82,BRC0967B,Nome não encontrado
Energia,kcal,19,BRC0967B,Nome não encontrado
Umidade,g,"94,3",BRC0967B,Nome não encontrado
Carboidrato total,g,"4,00",BRC0967B,Nome não encontrado
Carboidrato disponível,g,"3,30",BRC0967B,Nome não encontrado
Proteína,g,"0,95",BRC0967B,Nome não encontrado
Lipídios,g,"0,11",BRC0967B,Nome não encontrado
Fibra alimentar,g,"0,70",BRC0967B,Nome não encontrado
Álcool,g,"0,00",BRC0967B,Nome não encontrado
Cinzas,g,"0,60",BRC0967B,Nome não encontrado
Colesterol,mg,"0,00",BRC0967B,Nome não encontrado
Ácidos graxos saturados,g,"0,02",BRC0967B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02",BRC0967B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,04",BRC0967B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0967B,Nome não encontrado
Cálcio,mg,"11,0",BRC0967B,Nome não encontrado
Ferro,mg,"0,68",BRC0967B,Nome não encontrado
Sódio,mg,"3,13",BRC0967B,Nome não encontrado
Magnésio,mg,"9,00",BRC0967B,Nome não encontrado
Fósforo,mg,"28,0",BRC0967B,Nome não encontrado
Potássio,mg,218,BRC0967B,Nome não encontrado
Manganês,mg,"0,11",BRC0967B,Nome não encontrado
Zinco,mg,"0,14",BRC0967B,Nome não encontrado
Cobre,mg,"0,08",BRC0967B,Nome não encontrado
Selênio,mcg,,BRC0967B,Nome não encontrado
Vitamina A (RE),mcg,,BRC0967B,Nome não encontrado
Vitamina A (RAE),mcg,"24,0",BRC0967B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0967B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56",BRC0967B,Nome não encontrado
Tiamina,mg,"0,04",BRC0967B,Nome não encontrado
Riboflavina,mg,"0,02",BRC0967B,Nome não encontrado
Niacina,mg,"0,53",BRC0967B,Nome não encontrado
Vitamina B6,mg,"0,08",BRC0967B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0967B,Nome não encontrado
Vitamina C,mg,"22,8",BRC0967B,Nome não encontrado
Equivalente de folato,mcg,"13,0",BRC0967B,Nome não encontrado
Sal de adição,g,"0,00",BRC0967B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0967B,Nome não encontrado
Gordura de adição,g,"0,00",BRC0967B,Nome não encontrado
Proteína vegetal,g,"0,95",BRC0967B,Nome não encontrado
Proteína animal,g,"0,00",BRC0967B,Nome não encontrado
