componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,571,628,BRC0498F,Nome não encontrado
Energia,kcal,136,149,BRC0498F,Nome não encontrado
Umidade,g,"70,6","77,7",BRC0498F,Nome não encontrado
Carboidrato total,g,"2,33","2,57",BRC0498F,Nome não encontrado
Carboidrato disponível,g,"1,70","1,87",BRC0498F,Nome não encontrado
Proteína,g,"20,1","22,1",BRC0498F,Nome não encontrado
Lipídios,g,"5,29","5,82",BRC0498F,Nome não encontrado
Fibra alimentar,g,"0,66","0,73",BRC0498F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0498F,Nome não encontrado
Cinzas,g,"1,63","1,80",BRC0498F,Nome não encontrado
Colesterol,mg,"76,7","84,4",BRC0498F,Nome não encontrado
Ácidos graxos saturados,g,"1,46","1,61",BRC0498F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,82","2,00",BRC0498F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,25","1,37",BRC0498F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,09",BRC0498F,Nome não encontrado
Cálcio,mg,"21,3","23,4",BRC0498F,Nome não encontrado
Ferro,mg,"1,47","1,62",BRC0498F,Nome não encontrado
Sódio,mg,227,250,BRC0498F,Nome não encontrado
Magnésio,mg,"18,9","20,8",BRC0498F,Nome não encontrado
Fósforo,mg,178,196,BRC0498F,Nome não encontrado
Potássio,mg,263,290,BRC0498F,Nome não encontrado
Manganês,mg,"0,12","0,13",BRC0498F,Nome não encontrado
Zinco,mg,"1,26","1,38",BRC0498F,Nome não encontrado
Cobre,mg,"0,04","0,05",BRC0498F,Nome não encontrado
Selênio,mcg,"0,01","0,01",BRC0498F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0498F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0498F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0498F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,01",BRC0498F,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0498F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0498F,Nome não encontrado
Niacina,mg,"7,74","8,52",BRC0498F,Nome não encontrado
Vitamina B6,mg,"0,01","0,02",BRC0498F,Nome não encontrado
Vitamina B12,mcg,"0,23","0,25",BRC0498F,Nome não encontrado
Vitamina C,mg,"6,64","7,30",BRC0498F,Nome não encontrado
Equivalente de folato,mcg,"4,38","4,81",BRC0498F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0498F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0498F,Nome não encontrado
Gordura de adição,g,-,-,BRC0498F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0498F,Nome não encontrado
Proteína animal,g,-,-,BRC0498F,Nome não encontrado
