componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,128,51,BRC0975B,Nome não encontrado
Energia,kcal,30,12,BRC0975B,Nome não encontrado
Umidade,g,"92,0","36,8",BRC0975B,Nome não encontrado
Carboidrato total,g,"4,72","1,89",BRC0975B,Nome não encontrado
Carboidrato disponível,g,"3,61","1,44",BRC0975B,Nome não encontrado
Proteína,g,"1,38","0,55",BRC0975B,Nome não encontrado
Lipídios,g,"0,92","0,37",BRC0975B,Nome não encontrado
Fibra alimentar,g,"1,11","0,44",BRC0975B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0975B,Nome não encontrado
Cinzas,g,"0,93","0,37",BRC0975B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0975B,Nome não encontrado
Ácidos graxos saturados,g,"0,14","0,05",BRC0975B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,63","0,25",BRC0975B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,11","0,05",BRC0975B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0975B,Nome não encontrado
Cálcio,mg,"41,0","16,4",BRC0975B,Nome não encontrado
Ferro,mg,"0,29","0,12",BRC0975B,Nome não encontrado
Sódio,mg,129,"51,7",BRC0975B,Nome não encontrado
Magnésio,mg,"10,2","4,07",BRC0975B,Nome não encontrado
Fósforo,mg,"38,0","15,2",BRC0975B,Nome não encontrado
Potássio,mg,232,"93,2",BRC0975B,Nome não encontrado
Manganês,mg,"0,13","0,05",BRC0975B,Nome não encontrado
Zinco,mg,"0,33","0,13",BRC0975B,Nome não encontrado
Cobre,mg,"0,10","0,04",BRC0975B,Nome não encontrado
Selênio,mcg,"0,77","0,31",BRC0975B,Nome não encontrado
Vitamina A (RE),mcg,301,120,BRC0975B,Nome não encontrado
Vitamina A (RAE),mcg,150,"60,3",BRC0975B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0975B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,07","0,43",BRC0975B,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0975B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0975B,Nome não encontrado
Niacina,mg,traços,traços,BRC0975B,Nome não encontrado
Vitamina B6,mg,"0,15","0,06",BRC0975B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0975B,Nome não encontrado
Vitamina C,mg,"21,2","8,49",BRC0975B,Nome não encontrado
Equivalente de folato,mcg,"8,62","3,45",BRC0975B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0975B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0975B,Nome não encontrado
Gordura de adição,g,-,-,BRC0975B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0975B,Nome não encontrado
Proteína animal,g,-,-,BRC0975B,Nome não encontrado
