componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1947,1557,BRC0746A,Nome não encontrado
Energia,kcal,467,373,BRC0746A,Nome não encontrado
Umidade,g,"20,4","16,3",BRC0746A,Nome não encontrado
Carboidrato total,g,"35,8","28,6",BRC0746A,Nome não encontrado
Carboidrato disponível,g,"35,8","28,6",BRC0746A,Nome não encontrado
Proteína,g,"10,3","8,23",BRC0746A,Nome não encontrado
Lipídios,g,"31,5","25,2",BRC0746A,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0746A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0746A,Nome não encontrado
Cinzas,g,"2,08","1,67",BRC0746A,Nome não encontrado
Colesterol,mg,"95,5","76,4",BRC0746A,Nome não encontrado
Ácidos graxos saturados,g,"18,6","14,8",BRC0746A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,27","6,61",BRC0746A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,99","0,79",BRC0746A,Nome não encontrado
Ácidos graxos trans,g,"1,01","0,81",BRC0746A,Nome não encontrado
Cálcio,mg,167,133,BRC0746A,Nome não encontrado
Ferro,mg,"2,08","1,67",BRC0746A,Nome não encontrado
Sódio,mg,195,156,BRC0746A,Nome não encontrado
Magnésio,mg,"52,8","42,3",BRC0746A,Nome não encontrado
Fósforo,mg,196,157,BRC0746A,Nome não encontrado
Potássio,mg,223,178,BRC0746A,Nome não encontrado
Manganês,mg,"1,52","1,22",BRC0746A,Nome não encontrado
Zinco,mg,"1,86","1,49",BRC0746A,Nome não encontrado
Cobre,mg,"0,21","0,16",BRC0746A,Nome não encontrado
Selênio,mcg,"9,59","7,67",BRC0746A,Nome não encontrado
Vitamina A (RE),mcg,312,249,BRC0746A,Nome não encontrado
Vitamina A (RAE),mcg,465,372,BRC0746A,Nome não encontrado
Vitamina D,mcg,"0,60","0,48",BRC0746A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,02","0,82",BRC0746A,Nome não encontrado
Tiamina,mg,"0,11","0,09",BRC0746A,Nome não encontrado
Riboflavina,mg,"0,17","0,13",BRC0746A,Nome não encontrado
Niacina,mg,"2,45","1,96",BRC0746A,Nome não encontrado
Vitamina B6,mg,"0,09","0,07",BRC0746A,Nome não encontrado
Vitamina B12,mcg,"0,44","0,35",BRC0746A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0746A,Nome não encontrado
Equivalente de folato,mcg,"3,81","3,05",BRC0746A,Nome não encontrado
Sal de adição,g,"0,45","0,36",BRC0746A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0746A,Nome não encontrado
Gordura de adição,g,-,-,BRC0746A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0746A,Nome não encontrado
Proteína animal,g,-,-,BRC0746A,Nome não encontrado
