componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,501,500,BRC0088N,Nome não encontrado
Energia,kcal,119,118,BRC0088N,Nome não encontrado
Umidade,g,"71,4","71,4",BRC0088N,Nome não encontrado
Carboidrato total,g,"18,7","18,7",BRC0088N,Nome não encontrado
Carboidrato disponível,g,"17,1","17,1",BRC0088N,Nome não encontrado
Proteína,g,"5,42","5,42",BRC0088N,Nome não encontrado
Lipídios,g,"2,86","2,86",BRC0088N,Nome não encontrado
Fibra alimentar,g,"1,60","1,60",BRC0088N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0088N,Nome não encontrado
Cinzas,g,"1,62","1,62",BRC0088N,Nome não encontrado
Colesterol,mg,"16,7","16,7",BRC0088N,Nome não encontrado
Ácidos graxos saturados,g,"1,14","1,14",BRC0088N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,80","0,80",BRC0088N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","0,70",BRC0088N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0088N,Nome não encontrado
Cálcio,mg,"55,4","55,4",BRC0088N,Nome não encontrado
Ferro,mg,"1,14","1,14",BRC0088N,Nome não encontrado
Sódio,mg,414,414,BRC0088N,Nome não encontrado
Magnésio,mg,"11,7","11,7",BRC0088N,Nome não encontrado
Fósforo,mg,"56,3","56,3",BRC0088N,Nome não encontrado
Potássio,mg,130,130,BRC0088N,Nome não encontrado
Manganês,mg,"0,22","0,22",BRC0088N,Nome não encontrado
Zinco,mg,"0,35","0,35",BRC0088N,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0088N,Nome não encontrado
Selênio,mcg,"1,74","1,74",BRC0088N,Nome não encontrado
Vitamina A (RE),mcg,"62,8","62,8",BRC0088N,Nome não encontrado
Vitamina A (RAE),mcg,"44,2","44,2",BRC0088N,Nome não encontrado
Vitamina D,mcg,"0,06","0,06",BRC0088N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,59",BRC0088N,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0088N,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0088N,Nome não encontrado
Niacina,mg,"1,98","1,98",BRC0088N,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0088N,Nome não encontrado
Vitamina B12,mcg,"0,07","0,07",BRC0088N,Nome não encontrado
Vitamina C,mg,"4,13","4,13",BRC0088N,Nome não encontrado
Equivalente de folato,mcg,"64,8","64,8",BRC0088N,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0088N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0088N,Nome não encontrado
Gordura de adição,g,-,-,BRC0088N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0088N,Nome não encontrado
Proteína animal,g,-,-,BRC0088N,Nome não encontrado
