componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,557,668,BRC0152F,Nome não encontrado
Energia,kcal,133,159,BRC0152F,Nome não encontrado
Umidade,g,"75,0","90,0",BRC0152F,Nome não encontrado
Carboidrato total,g,"0,07","0,08",BRC0152F,Nome não encontrado
Carboidrato disponível,g,"0,07","0,08",BRC0152F,Nome não encontrado
Proteína,g,"16,5","19,8",BRC0152F,Nome não encontrado
Lipídios,g,"7,43","8,92",BRC0152F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0152F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0152F,Nome não encontrado
Cinzas,g,"0,93","1,12",BRC0152F,Nome não encontrado
Colesterol,mg,"78,5","94,2",BRC0152F,Nome não encontrado
Ácidos graxos saturados,g,"2,28","2,73",BRC0152F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,28","2,73",BRC0152F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,02","2,43",BRC0152F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0152F,Nome não encontrado
Cálcio,mg,"15,5","18,6",BRC0152F,Nome não encontrado
Ferro,mg,"1,57","1,89",BRC0152F,Nome não encontrado
Sódio,mg,"67,6","81,2",BRC0152F,Nome não encontrado
Magnésio,mg,"19,2","23,0",BRC0152F,Nome não encontrado
Fósforo,mg,161,194,BRC0152F,Nome não encontrado
Potássio,mg,249,299,BRC0152F,Nome não encontrado
Manganês,mg,,,BRC0152F,Nome não encontrado
Zinco,mg,"2,82","3,39",BRC0152F,Nome não encontrado
Cobre,mg,,,BRC0152F,Nome não encontrado
Selênio,mcg,,,BRC0152F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0152F,Nome não encontrado
Vitamina A (RAE),mcg,"1,11","1,33",BRC0152F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0152F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0152F,Nome não encontrado
Tiamina,mg,"0,07","0,08",BRC0152F,Nome não encontrado
Riboflavina,mg,"0,19","0,23",BRC0152F,Nome não encontrado
Niacina,mg,"2,69","3,23",BRC0152F,Nome não encontrado
Vitamina B6,mg,"0,31","0,37",BRC0152F,Nome não encontrado
Vitamina B12,mcg,"0,36","0,43",BRC0152F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0152F,Nome não encontrado
Equivalente de folato,mcg,"9,14","11,0",BRC0152F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0152F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0152F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0152F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0152F,Nome não encontrado
Proteína animal,g,"16,5","19,8",BRC0152F,Nome não encontrado
