componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1316,658,BRC0025K,Nome não encontrado
Energia,kcal,310,155,BRC0025K,Nome não encontrado
Umidade,g,"21,6","10,8",BRC0025K,Nome não encontrado
Carboidrato total,g,"73,6","36,8",BRC0025K,Nome não encontrado
Carboidrato disponível,g,"72,9","36,4",BRC0025K,Nome não encontrado
Proteína,g,"3,81","1,91",BRC0025K,Nome não encontrado
Lipídios,g,"0,19","0,10",BRC0025K,Nome não encontrado
Fibra alimentar,g,"0,67","0,33",BRC0025K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0025K,Nome não encontrado
Cinzas,g,"0,87","0,44",BRC0025K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0025K,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,02",BRC0025K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,00",BRC0025K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,04","0,02",BRC0025K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0025K,Nome não encontrado
Cálcio,mg,"13,4","6,68",BRC0025K,Nome não encontrado
Ferro,mg,"0,39","0,20",BRC0025K,Nome não encontrado
Sódio,mg,"15,3","7,66",BRC0025K,Nome não encontrado
Magnésio,mg,"6,89","3,45",BRC0025K,Nome não encontrado
Fósforo,mg,"4,35","2,18",BRC0025K,Nome não encontrado
Potássio,mg,"23,6","11,8",BRC0025K,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0025K,Nome não encontrado
Zinco,mg,"0,09","0,05",BRC0025K,Nome não encontrado
Cobre,mg,"0,20","0,10",BRC0025K,Nome não encontrado
Selênio,mcg,,traços,BRC0025K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0025K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0025K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0025K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0025K,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0025K,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0025K,Nome não encontrado
Niacina,mg,traços,traços,BRC0025K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0025K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0025K,Nome não encontrado
Vitamina C,mg,"1,01","0,50",BRC0025K,Nome não encontrado
Equivalente de folato,mcg,"2,23","1,12",BRC0025K,Nome não encontrado
Sal de adição,g,,traços,BRC0025K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0025K,Nome não encontrado
Gordura de adição,g,,traços,BRC0025K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0025K,Nome não encontrado
Proteína animal,g,,traços,BRC0025K,Nome não encontrado
