componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1093,1202,BRC0703F,Nome não encontrado
Energia,kcal,262,288,BRC0703F,Nome não encontrado
Umidade,g,"53,4","58,7",BRC0703F,Nome não encontrado
Carboidrato total,g,"0,74","0,82",BRC0703F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0703F,Nome não encontrado
Proteína,g,"27,7","30,5",BRC0703F,Nome não encontrado
Lipídios,g,"16,5","18,1",BRC0703F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0703F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0703F,Nome não encontrado
Cinzas,g,"1,73","1,90",BRC0703F,Nome não encontrado
Colesterol,mg,"96,5",106,BRC0703F,Nome não encontrado
Ácidos graxos saturados,g,"5,94","6,53",BRC0703F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,73","7,40",BRC0703F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,46","2,71",BRC0703F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0703F,Nome não encontrado
Cálcio,mg,"6,60","7,26",BRC0703F,Nome não encontrado
Ferro,mg,"0,67","0,73",BRC0703F,Nome não encontrado
Sódio,mg,252,277,BRC0703F,Nome não encontrado
Magnésio,mg,"33,5","36,8",BRC0703F,Nome não encontrado
Fósforo,mg,269,295,BRC0703F,Nome não encontrado
Potássio,mg,471,518,BRC0703F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0703F,Nome não encontrado
Zinco,mg,"2,57","2,83",BRC0703F,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0703F,Nome não encontrado
Selênio,mcg,"10,0","11,0",BRC0703F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0703F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0703F,Nome não encontrado
Vitamina D,mcg,"0,49","0,53",BRC0703F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,01",BRC0703F,Nome não encontrado
Tiamina,mg,"0,91","1,00",BRC0703F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0703F,Nome não encontrado
Niacina,mg,"15,1","16,6",BRC0703F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0703F,Nome não encontrado
Vitamina B12,mcg,"0,56","0,62",BRC0703F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0703F,Nome não encontrado
Equivalente de folato,mcg,"1,75","1,93",BRC0703F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0703F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0703F,Nome não encontrado
Gordura de adição,g,-,-,BRC0703F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0703F,Nome não encontrado
Proteína animal,g,-,-,BRC0703F,Nome não encontrado
