componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,216,86,BRC0660B,Nome não encontrado
Energia,kcal,52,20,BRC0660B,Nome não encontrado
Umidade,g,"88,9","35,6",BRC0660B,Nome não encontrado
Carboidrato total,g,"4,35","1,74",BRC0660B,Nome não encontrado
Carboidrato disponível,g,"1,49","0,59",BRC0660B,Nome não encontrado
Proteína,g,"1,76","0,71",BRC0660B,Nome não encontrado
Lipídios,g,"3,72","1,49",BRC0660B,Nome não encontrado
Fibra alimentar,g,"2,86","1,14",BRC0660B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0660B,Nome não encontrado
Cinzas,g,"1,27","0,51",BRC0660B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0660B,Nome não encontrado
Ácidos graxos saturados,g,"0,58","0,23",BRC0660B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,52","1,01",BRC0660B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,51","0,20",BRC0660B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0660B,Nome não encontrado
Cálcio,mg,"37,2","14,9",BRC0660B,Nome não encontrado
Ferro,mg,"0,95","0,38",BRC0660B,Nome não encontrado
Sódio,mg,"57,6","23,0",BRC0660B,Nome não encontrado
Magnésio,mg,"16,1","6,43",BRC0660B,Nome não encontrado
Fósforo,mg,"44,8","17,9",BRC0660B,Nome não encontrado
Potássio,mg,425,170,BRC0660B,Nome não encontrado
Manganês,mg,"0,27","0,11",BRC0660B,Nome não encontrado
Zinco,mg,"0,37","0,15",BRC0660B,Nome não encontrado
Cobre,mg,"0,12","0,05",BRC0660B,Nome não encontrado
Selênio,mcg,"1,20","0,48",BRC0660B,Nome não encontrado
Vitamina A (RE),mcg,560,224,BRC0660B,Nome não encontrado
Vitamina A (RAE),mcg,280,112,BRC0660B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0660B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,61","1,04",BRC0660B,Nome não encontrado
Tiamina,mg,"0,14","0,05",BRC0660B,Nome não encontrado
Riboflavina,mg,"0,19","0,08",BRC0660B,Nome não encontrado
Niacina,mg,"0,69","0,28",BRC0660B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0660B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0660B,Nome não encontrado
Vitamina C,mg,"5,44","2,17",BRC0660B,Nome não encontrado
Equivalente de folato,mcg,105,"42,1",BRC0660B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0660B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0660B,Nome não encontrado
Gordura de adição,g,-,-,BRC0660B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0660B,Nome não encontrado
Proteína animal,g,-,-,BRC0660B,Nome não encontrado
