componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1379,827,BRC0199A,Nome não encontrado
Energia,kcal,326,195,BRC0199A,Nome não encontrado
Umidade,g,"22,2","13,3",BRC0199A,Nome não encontrado
Carboidrato total,g,"62,4","37,4",BRC0199A,Nome não encontrado
Carboidrato disponível,g,"60,4","36,2",BRC0199A,Nome não encontrado
Proteína,g,"9,49","5,69",BRC0199A,Nome não encontrado
Lipídios,g,"4,73","2,84",BRC0199A,Nome não encontrado
Fibra alimentar,g,"2,01","1,21",BRC0199A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0199A,Nome não encontrado
Cinzas,g,"1,21","0,73",BRC0199A,Nome não encontrado
Colesterol,mg,"16,6","9,96",BRC0199A,Nome não encontrado
Ácidos graxos saturados,g,"1,60","0,96",BRC0199A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,02","0,61",BRC0199A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,42","0,85",BRC0199A,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,05",BRC0199A,Nome não encontrado
Cálcio,mg,"39,0","23,4",BRC0199A,Nome não encontrado
Ferro,mg,"4,50","2,70",BRC0199A,Nome não encontrado
Sódio,mg,223,133,BRC0199A,Nome não encontrado
Magnésio,mg,"26,6","16,0",BRC0199A,Nome não encontrado
Fósforo,mg,117,"70,2",BRC0199A,Nome não encontrado
Potássio,mg,157,"94,2",BRC0199A,Nome não encontrado
Manganês,mg,"0,36","0,22",BRC0199A,Nome não encontrado
Zinco,mg,"0,86","0,52",BRC0199A,Nome não encontrado
Cobre,mg,"0,12","0,07",BRC0199A,Nome não encontrado
Selênio,mcg,"6,32","3,79",BRC0199A,Nome não encontrado
Vitamina A (RE),mcg,"25,4","15,2",BRC0199A,Nome não encontrado
Vitamina A (RAE),mcg,"25,1","15,1",BRC0199A,Nome não encontrado
Vitamina D,mcg,"0,35","0,21",BRC0199A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,48","0,29",BRC0199A,Nome não encontrado
Tiamina,mg,traços,traços,BRC0199A,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0199A,Nome não encontrado
Niacina,mg,"0,98","0,59",BRC0199A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0199A,Nome não encontrado
Vitamina B12,mcg,"0,10","0,06",BRC0199A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0199A,Nome não encontrado
Equivalente de folato,mcg,157,"94,2",BRC0199A,Nome não encontrado
Sal de adição,g,"0,50","0,30",BRC0199A,Nome não encontrado
Açúcar de adição,g,"3,10","1,86",BRC0199A,Nome não encontrado
Gordura de adição,g,"2,55","1,53",BRC0199A,Nome não encontrado
Proteína vegetal,g,"8,33","5,00",BRC0199A,Nome não encontrado
Proteína animal,g,"1,10","0,66",BRC0199A,Nome não encontrado
