componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1345,1210,BRC0681A,Nome não encontrado
Energia,kcal,321,288,BRC0681A,Nome não encontrado
Umidade,g,"33,8","30,4",BRC0681A,Nome não encontrado
Carboidrato total,g,"36,5","32,8",BRC0681A,Nome não encontrado
Carboidrato disponível,g,"35,0","31,5",BRC0681A,Nome não encontrado
Proteína,g,"13,1","11,8",BRC0681A,Nome não encontrado
Lipídios,g,"13,9","12,5",BRC0681A,Nome não encontrado
Fibra alimentar,g,"1,49","1,34",BRC0681A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0681A,Nome não encontrado
Cinzas,g,"2,74","2,47",BRC0681A,Nome não encontrado
Colesterol,mg,"32,6","29,3",BRC0681A,Nome não encontrado
Ácidos graxos saturados,g,"6,63","5,97",BRC0681A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,96","3,56",BRC0681A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,34","1,20",BRC0681A,Nome não encontrado
Ácidos graxos trans,g,"0,24","0,22",BRC0681A,Nome não encontrado
Cálcio,mg,251,226,BRC0681A,Nome não encontrado
Ferro,mg,"2,76","2,48",BRC0681A,Nome não encontrado
Sódio,mg,670,603,BRC0681A,Nome não encontrado
Magnésio,mg,"22,9","20,7",BRC0681A,Nome não encontrado
Fósforo,mg,241,217,BRC0681A,Nome não encontrado
Potássio,mg,146,132,BRC0681A,Nome não encontrado
Manganês,mg,"0,22","0,19",BRC0681A,Nome não encontrado
Zinco,mg,"1,56","1,40",BRC0681A,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0681A,Nome não encontrado
Selênio,mcg,"7,92","7,13",BRC0681A,Nome não encontrado
Vitamina A (RE),mcg,"84,6","76,2",BRC0681A,Nome não encontrado
Vitamina A (RAE),mcg,"78,1","70,3",BRC0681A,Nome não encontrado
Vitamina D,mcg,"0,20","0,18",BRC0681A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,68",BRC0681A,Nome não encontrado
Tiamina,mg,"0,12","0,11",BRC0681A,Nome não encontrado
Riboflavina,mg,"0,14","0,12",BRC0681A,Nome não encontrado
Niacina,mg,"0,64","0,58",BRC0681A,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0681A,Nome não encontrado
Vitamina B12,mcg,"0,55","0,49",BRC0681A,Nome não encontrado
Vitamina C,mg,"1,63","1,47",BRC0681A,Nome não encontrado
Equivalente de folato,mcg,"93,6","84,3",BRC0681A,Nome não encontrado
Sal de adição,g,,,BRC0681A,Nome não encontrado
Açúcar de adição,g,,,BRC0681A,Nome não encontrado
Gordura de adição,g,-,-,BRC0681A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0681A,Nome não encontrado
Proteína animal,g,-,-,BRC0681A,Nome não encontrado
