componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,683,BRC1008B,Nome não encontrado
Energia,kcal,166,BRC1008B,Nome não encontrado
Umidade,g,"73,8",BRC1008B,Nome não encontrado
Carboidrato total,g,"7,83",BRC1008B,Nome não encontrado
Carboidrato disponível,g,"2,66",BRC1008B,Nome não encontrado
Proteína,g,"1,76",BRC1008B,Nome não encontrado
Lipídios,g,"15,3",BRC1008B,Nome não encontrado
Fibra alimentar,g,"5,17",BRC1008B,Nome não encontrado
Álcool,g,"0,00",BRC1008B,Nome não encontrado
Cinzas,g,"1,25",BRC1008B,Nome não encontrado
Colesterol,mg,"0,00",BRC1008B,Nome não encontrado
Ácidos graxos saturados,g,"2,24",BRC1008B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,6",BRC1008B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,76",BRC1008B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1008B,Nome não encontrado
Cálcio,mg,"14,2",BRC1008B,Nome não encontrado
Ferro,mg,"0,55",BRC1008B,Nome não encontrado
Sódio,mg,"6,00",BRC1008B,Nome não encontrado
Magnésio,mg,"23,6",BRC1008B,Nome não encontrado
Fósforo,mg,"46,2",BRC1008B,Nome não encontrado
Potássio,mg,389,BRC1008B,Nome não encontrado
Manganês,mg,"0,07",BRC1008B,Nome não encontrado
Zinco,mg,"0,51",BRC1008B,Nome não encontrado
Cobre,mg,"0,15",BRC1008B,Nome não encontrado
Selênio,mcg,"0,37",BRC1008B,Nome não encontrado
Vitamina A (RE),mcg,"20,1",BRC1008B,Nome não encontrado
Vitamina A (RAE),mcg,"17,4",BRC1008B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1008B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,49",BRC1008B,Nome não encontrado
Tiamina,mg,"0,08",BRC1008B,Nome não encontrado
Riboflavina,mg,"0,10",BRC1008B,Nome não encontrado
Niacina,mg,"1,24",BRC1008B,Nome não encontrado
Vitamina B6,mg,"0,20",BRC1008B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1008B,Nome não encontrado
Vitamina C,mg,"11,4",BRC1008B,Nome não encontrado
Equivalente de folato,mcg,"61,4",BRC1008B,Nome não encontrado
Sal de adição,g,"0,00",BRC1008B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1008B,Nome não encontrado
Gordura de adição,g,-,BRC1008B,Nome não encontrado
Proteína vegetal,g,-,BRC1008B,Nome não encontrado
Proteína animal,g,-,BRC1008B,Nome não encontrado
