componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,860,430,BRC0078K,Nome não encontrado
Energia,kcal,204,102,BRC0078K,Nome não encontrado
Umidade,g,"55,0","27,5",BRC0078K,Nome não encontrado
Carboidrato total,g,"32,1","16,0",BRC0078K,Nome não encontrado
Carboidrato disponível,g,"32,1","16,0",BRC0078K,Nome não encontrado
Proteína,g,"5,18","2,59",BRC0078K,Nome não encontrado
Lipídios,g,"5,89","2,95",BRC0078K,Nome não encontrado
Fibra alimentar,g,"1,08","0,54",BRC0078K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0078K,Nome não encontrado
Cinzas,g,"0,79","0,40",BRC0078K,Nome não encontrado
Colesterol,mg,"25,4","12,7",BRC0078K,Nome não encontrado
Ácidos graxos saturados,g,"1,65","0,82",BRC0078K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,47","1,24",BRC0078K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,41","0,70",BRC0078K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0078K,Nome não encontrado
Cálcio,mg,"85,3","42,7",BRC0078K,Nome não encontrado
Ferro,mg,"0,97","0,48",BRC0078K,Nome não encontrado
Sódio,mg,246,123,BRC0078K,Nome não encontrado
Magnésio,mg,"12,3","6,16",BRC0078K,Nome não encontrado
Fósforo,mg,"98,6","49,3",BRC0078K,Nome não encontrado
Potássio,mg,119,"59,7",BRC0078K,Nome não encontrado
Manganês,mg,,traços,BRC0078K,Nome não encontrado
Zinco,mg,"0,50","0,25",BRC0078K,Nome não encontrado
Cobre,mg,,traços,BRC0078K,Nome não encontrado
Selênio,mcg,,traços,BRC0078K,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0078K,Nome não encontrado
Vitamina A (RAE),mcg,"33,9","17,0",BRC0078K,Nome não encontrado
Vitamina D,mcg,"0,49","0,25",BRC0078K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,09",BRC0078K,Nome não encontrado
Tiamina,mg,"0,13","0,07",BRC0078K,Nome não encontrado
Riboflavina,mg,"0,21","0,10",BRC0078K,Nome não encontrado
Niacina,mg,"0,93","0,47",BRC0078K,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0078K,Nome não encontrado
Vitamina B12,mcg,"0,28","0,14",BRC0078K,Nome não encontrado
Vitamina C,mg,"0,47","0,24",BRC0078K,Nome não encontrado
Equivalente de folato,mcg,"35,1","17,5",BRC0078K,Nome não encontrado
Sal de adição,g,,traços,BRC0078K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0078K,Nome não encontrado
Gordura de adição,g,,traços,BRC0078K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0078K,Nome não encontrado
Proteína animal,g,,traços,BRC0078K,Nome não encontrado
