componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,588,235,BRC0634B,Nome não encontrado
Energia,kcal,143,57,BRC0634B,Nome não encontrado
Umidade,g,"79,9","32,0",BRC0634B,Nome não encontrado
Carboidrato total,g,"2,33","0,93",BRC0634B,Nome não encontrado
Carboidrato disponível,g,"0,25","0,10",BRC0634B,Nome não encontrado
Proteína,g,"2,12","0,85",BRC0634B,Nome não encontrado
Lipídios,g,"14,3","5,74",BRC0634B,Nome não encontrado
Fibra alimentar,g,"2,08","0,83",BRC0634B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0634B,Nome não encontrado
Cinzas,g,"1,29","0,52",BRC0634B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0634B,Nome não encontrado
Ácidos graxos saturados,g,"2,26","0,91",BRC0634B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,34","1,34",BRC0634B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,54","3,42",BRC0634B,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,03",BRC0634B,Nome não encontrado
Cálcio,mg,"91,7","36,7",BRC0634B,Nome não encontrado
Ferro,mg,"0,88","0,35",BRC0634B,Nome não encontrado
Sódio,mg,130,"52,4",BRC0634B,Nome não encontrado
Magnésio,mg,"20,4","8,17",BRC0634B,Nome não encontrado
Fósforo,mg,"26,9","10,7",BRC0634B,Nome não encontrado
Potássio,mg,254,101,BRC0634B,Nome não encontrado
Manganês,mg,"0,23","0,09",BRC0634B,Nome não encontrado
Zinco,mg,"0,27","0,11",BRC0634B,Nome não encontrado
Cobre,mg,"0,11","0,04",BRC0634B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0634B,Nome não encontrado
Vitamina A (RE),mcg,482,192,BRC0634B,Nome não encontrado
Vitamina A (RAE),mcg,241,"96,5",BRC0634B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0634B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,23","0,49",BRC0634B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0634B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0634B,Nome não encontrado
Niacina,mg,"0,37","0,15",BRC0634B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0634B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0634B,Nome não encontrado
Vitamina C,mg,"49,4","19,8",BRC0634B,Nome não encontrado
Equivalente de folato,mcg,"64,8","25,9",BRC0634B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0634B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0634B,Nome não encontrado
Gordura de adição,g,-,-,BRC0634B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0634B,Nome não encontrado
Proteína animal,g,-,-,BRC0634B,Nome não encontrado
