componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (185 g),codigo_alimento,nome_alimento
Energia,kJ,701,1296,BRC0352E,Nome não encontrado
Energia,kcal,167,308,BRC0352E,Nome não encontrado
Umidade,g,"65,1",120,BRC0352E,Nome não encontrado
Carboidrato total,g,"1,46","2,70",BRC0352E,Nome não encontrado
Carboidrato disponível,g,"1,46","2,70",BRC0352E,Nome não encontrado
Proteína,g,"25,3","46,9",BRC0352E,Nome não encontrado
Lipídios,g,"6,63","12,3",BRC0352E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0352E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0352E,Nome não encontrado
Cinzas,g,"1,45","2,68",BRC0352E,Nome não encontrado
Colesterol,mg,"58,5",108,BRC0352E,Nome não encontrado
Ácidos graxos saturados,g,"1,11","2,05",BRC0352E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,44","2,66",BRC0352E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,54","6,55",BRC0352E,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,08",BRC0352E,Nome não encontrado
Cálcio,mg,"6,40","11,8",BRC0352E,Nome não encontrado
Ferro,mg,"1,21","2,23",BRC0352E,Nome não encontrado
Sódio,mg,355,658,BRC0352E,Nome não encontrado
Magnésio,mg,"29,0","53,6",BRC0352E,Nome não encontrado
Fósforo,mg,207,383,BRC0352E,Nome não encontrado
Potássio,mg,274,508,BRC0352E,Nome não encontrado
Manganês,mg,traços,traços,BRC0352E,Nome não encontrado
Zinco,mg,"0,65","1,20",BRC0352E,Nome não encontrado
Cobre,mg,"0,04","0,07",BRC0352E,Nome não encontrado
Selênio,mcg,"52,5","97,1",BRC0352E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0352E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0352E,Nome não encontrado
Vitamina D,mcg,"5,41","10,0",BRC0352E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,89","3,49",BRC0352E,Nome não encontrado
Tiamina,mg,"0,15","0,28",BRC0352E,Nome não encontrado
Riboflavina,mg,"0,03","0,05",BRC0352E,Nome não encontrado
Niacina,mg,"3,11","5,75",BRC0352E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0352E,Nome não encontrado
Vitamina B12,mcg,"1,91","3,53",BRC0352E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0352E,Nome não encontrado
Equivalente de folato,mcg,"4,34","8,03",BRC0352E,Nome não encontrado
Sal de adição,g,,,BRC0352E,Nome não encontrado
Açúcar de adição,g,,,BRC0352E,Nome não encontrado
Gordura de adição,g,-,-,BRC0352E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0352E,Nome não encontrado
Proteína animal,g,"25,3","46,9",BRC0352E,Nome não encontrado
