componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,991,1090,BRC0426F,Nome não encontrado
Energia,kcal,239,262,BRC0426F,Nome não encontrado
Umidade,g,"62,0","68,2",BRC0426F,Nome não encontrado
Carboidrato total,g,"3,26","3,59",BRC0426F,Nome não encontrado
Carboidrato disponível,g,"2,58","2,84",BRC0426F,Nome não encontrado
Proteína,g,"16,1","17,7",BRC0426F,Nome não encontrado
Lipídios,g,"18,1","19,9",BRC0426F,Nome não encontrado
Fibra alimentar,g,"0,68","0,75",BRC0426F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0426F,Nome não encontrado
Cinzas,g,"0,62","0,68",BRC0426F,Nome não encontrado
Colesterol,mg,"42,2","46,4",BRC0426F,Nome não encontrado
Ácidos graxos saturados,g,"8,05","8,86",BRC0426F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,04","7,74",BRC0426F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,06","1,17",BRC0426F,Nome não encontrado
Ácidos graxos trans,g,"0,36","0,40",BRC0426F,Nome não encontrado
Cálcio,mg,"5,97","6,56",BRC0426F,Nome não encontrado
Ferro,mg,"1,40","1,54",BRC0426F,Nome não encontrado
Sódio,mg,"26,4","29,1",BRC0426F,Nome não encontrado
Magnésio,mg,"12,5","13,7",BRC0426F,Nome não encontrado
Fósforo,mg,114,125,BRC0426F,Nome não encontrado
Potássio,mg,219,241,BRC0426F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0426F,Nome não encontrado
Zinco,mg,"4,30","4,72",BRC0426F,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0426F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0426F,Nome não encontrado
Vitamina A (RE),mcg,"99,1",108,BRC0426F,Nome não encontrado
Vitamina A (RAE),mcg,"49,5","54,5",BRC0426F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0426F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,51","0,56",BRC0426F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0426F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0426F,Nome não encontrado
Niacina,mg,"1,31","1,44",BRC0426F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0426F,Nome não encontrado
Vitamina B12,mcg,"3,27","3,60",BRC0426F,Nome não encontrado
Vitamina C,mg,"1,03","1,14",BRC0426F,Nome não encontrado
Equivalente de folato,mcg,"8,73","9,60",BRC0426F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0426F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0426F,Nome não encontrado
Gordura de adição,g,-,-,BRC0426F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0426F,Nome não encontrado
Proteína animal,g,-,-,BRC0426F,Nome não encontrado
