componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,610,243,BRC0664B,Nome não encontrado
Energia,kcal,148,59,BRC0664B,Nome não encontrado
Umidade,g,"79,6","31,8",BRC0664B,Nome não encontrado
Carboidrato total,g,"3,96","1,58",BRC0664B,Nome não encontrado
Carboidrato disponível,g,"3,00","1,20",BRC0664B,Nome não encontrado
Proteína,g,"1,23","0,49",BRC0664B,Nome não encontrado
Lipídios,g,"14,3","5,73",BRC0664B,Nome não encontrado
Fibra alimentar,g,"0,96","0,38",BRC0664B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0664B,Nome não encontrado
Cinzas,g,"0,85","0,34",BRC0664B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0664B,Nome não encontrado
Ácidos graxos saturados,g,"2,26","0,91",BRC0664B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,35","1,34",BRC0664B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,52","3,41",BRC0664B,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,03",BRC0664B,Nome não encontrado
Cálcio,mg,"36,8","14,7",BRC0664B,Nome não encontrado
Ferro,mg,"0,24","0,10",BRC0664B,Nome não encontrado
Sódio,mg,126,"50,5",BRC0664B,Nome não encontrado
Magnésio,mg,"8,89","3,55",BRC0664B,Nome não encontrado
Fósforo,mg,"34,2","13,7",BRC0664B,Nome não encontrado
Potássio,mg,204,"82,0",BRC0664B,Nome não encontrado
Manganês,mg,"0,09","0,04",BRC0664B,Nome não encontrado
Zinco,mg,"0,26","0,11",BRC0664B,Nome não encontrado
Cobre,mg,"0,13","0,05",BRC0664B,Nome não encontrado
Selênio,mcg,"0,71","0,29",BRC0664B,Nome não encontrado
Vitamina A (RE),mcg,276,110,BRC0664B,Nome não encontrado
Vitamina A (RAE),mcg,138,"55,4",BRC0664B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0664B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,02","0,81",BRC0664B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0664B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0664B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0664B,Nome não encontrado
Vitamina B6,mg,"0,13","0,05",BRC0664B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0664B,Nome não encontrado
Vitamina C,mg,"19,3","7,71",BRC0664B,Nome não encontrado
Equivalente de folato,mcg,"6,34","2,54",BRC0664B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0664B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0664B,Nome não encontrado
Gordura de adição,g,-,-,BRC0664B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0664B,Nome não encontrado
Proteína animal,g,-,-,BRC0664B,Nome não encontrado
