componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,590,648,BRC0768A,Nome não encontrado
Energia,kcal,139,153,BRC0768A,Nome não encontrado
Umidade,g,"64,2","70,7",BRC0768A,Nome não encontrado
Carboidrato total,g,"27,8","30,6",BRC0768A,Nome não encontrado
Carboidrato disponível,g,"25,4","28,0",BRC0768A,Nome não encontrado
Proteína,g,"5,36","5,89",BRC0768A,Nome não encontrado
Lipídios,g,"1,29","1,42",BRC0768A,Nome não encontrado
Fibra alimentar,g,"2,39","2,63",BRC0768A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0768A,Nome não encontrado
Cinzas,g,"1,33","1,47",BRC0768A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0768A,Nome não encontrado
Ácidos graxos saturados,g,"0,28","0,31",BRC0768A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,27","0,30",BRC0768A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,45",BRC0768A,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,10",BRC0768A,Nome não encontrado
Cálcio,mg,"61,8","68,0",BRC0768A,Nome não encontrado
Ferro,mg,"1,90","2,09",BRC0768A,Nome não encontrado
Sódio,mg,432,476,BRC0768A,Nome não encontrado
Magnésio,mg,"31,9","35,1",BRC0768A,Nome não encontrado
Fósforo,mg,"84,5","92,9",BRC0768A,Nome não encontrado
Potássio,mg,247,272,BRC0768A,Nome não encontrado
Manganês,mg,"0,77","0,84",BRC0768A,Nome não encontrado
Zinco,mg,"0,81","0,89",BRC0768A,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0768A,Nome não encontrado
Selênio,mcg,"2,91","3,20",BRC0768A,Nome não encontrado
Vitamina A (RE),mcg,192,211,BRC0768A,Nome não encontrado
Vitamina A (RAE),mcg,"96,1",105,BRC0768A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0768A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,31",BRC0768A,Nome não encontrado
Tiamina,mg,"0,07","0,08",BRC0768A,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0768A,Nome não encontrado
Niacina,mg,"0,22","0,24",BRC0768A,Nome não encontrado
Vitamina B6,mg,"0,09","0,09",BRC0768A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0768A,Nome não encontrado
Vitamina C,mg,"6,21","6,83",BRC0768A,Nome não encontrado
Equivalente de folato,mcg,"77,0","84,7",BRC0768A,Nome não encontrado
Sal de adição,g,,,BRC0768A,Nome não encontrado
Açúcar de adição,g,,,BRC0768A,Nome não encontrado
Gordura de adição,g,-,-,BRC0768A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0768A,Nome não encontrado
Proteína animal,g,-,-,BRC0768A,Nome não encontrado
