componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (25 g),codigo_alimento,nome_alimento
Energia,kJ,60,14,BRC0152B,Nome não encontrado
Energia,kcal,14,3,BRC0152B,Nome não encontrado
Umidade,g,"95,5","23,9",BRC0152B,Nome não encontrado
Carboidrato total,g,"2,82","0,71",BRC0152B,Nome não encontrado
Carboidrato disponível,g,"1,32","0,33",BRC0152B,Nome não encontrado
Proteína,g,"0,99","0,25",BRC0152B,Nome não encontrado
Lipídios,g,"0,23","0,06",BRC0152B,Nome não encontrado
Fibra alimentar,g,"1,51","0,38",BRC0152B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0152B,Nome não encontrado
Cinzas,g,"0,43","0,11",BRC0152B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0152B,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,03",BRC0152B,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0152B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,03",BRC0152B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0152B,Nome não encontrado
Cálcio,mg,"15,9","3,98",BRC0152B,Nome não encontrado
Ferro,mg,"0,15","0,04",BRC0152B,Nome não encontrado
Sódio,mg,128,"32,2",BRC0152B,Nome não encontrado
Magnésio,mg,"16,0","4,00",BRC0152B,Nome não encontrado
Fósforo,mg,"21,3","5,33",BRC0152B,Nome não encontrado
Potássio,mg,119,"29,8",BRC0152B,Nome não encontrado
Manganês,mg,"0,10","0,03",BRC0152B,Nome não encontrado
Zinco,mg,"0,24","0,06",BRC0152B,Nome não encontrado
Cobre,mg,"0,01","0,00",BRC0152B,Nome não encontrado
Selênio,mcg,"0,08","0,02",BRC0152B,Nome não encontrado
Vitamina A (RE),mcg,"76,3","19,1",BRC0152B,Nome não encontrado
Vitamina A (RAE),mcg,"38,2","9,54",BRC0152B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0152B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08","0,02",BRC0152B,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0152B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0152B,Nome não encontrado
Niacina,mg,traços,traços,BRC0152B,Nome não encontrado
Vitamina B6,mg,"0,06","0,01",BRC0152B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0152B,Nome não encontrado
Vitamina C,mg,"2,02","0,51",BRC0152B,Nome não encontrado
Equivalente de folato,mcg,"26,2","6,55",BRC0152B,Nome não encontrado
Sal de adição,g,"0,32","0,08",BRC0152B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0152B,Nome não encontrado
Gordura de adição,g,-,-,BRC0152B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0152B,Nome não encontrado
Proteína animal,g,-,-,BRC0152B,Nome não encontrado
