componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,946,756,BRC0710A,Nome não encontrado
Energia,kcal,225,180,BRC0710A,Nome não encontrado
Umidade,g,"53,4","42,8",BRC0710A,Nome não encontrado
Carboidrato total,g,"21,2","16,9",BRC0710A,Nome não encontrado
Carboidrato disponível,g,"20,7","16,5",BRC0710A,Nome não encontrado
Proteína,g,"14,2","11,4",BRC0710A,Nome não encontrado
Lipídios,g,"9,44","7,55",BRC0710A,Nome não encontrado
Fibra alimentar,g,"0,52","0,41",BRC0710A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0710A,Nome não encontrado
Cinzas,g,"1,73","1,38",BRC0710A,Nome não encontrado
Colesterol,mg,"40,4","32,4",BRC0710A,Nome não encontrado
Ácidos graxos saturados,g,"4,69","3,75",BRC0710A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,29","1,83",BRC0710A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,19","0,95",BRC0710A,Nome não encontrado
Ácidos graxos trans,g,"0,24","0,19",BRC0710A,Nome não encontrado
Cálcio,mg,232,186,BRC0710A,Nome não encontrado
Ferro,mg,"1,59","1,27",BRC0710A,Nome não encontrado
Sódio,mg,387,309,BRC0710A,Nome não encontrado
Magnésio,mg,"22,4","17,9",BRC0710A,Nome não encontrado
Fósforo,mg,270,216,BRC0710A,Nome não encontrado
Potássio,mg,184,147,BRC0710A,Nome não encontrado
Manganês,mg,"0,27","0,22",BRC0710A,Nome não encontrado
Zinco,mg,"1,78","1,42",BRC0710A,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0710A,Nome não encontrado
Selênio,mcg,"7,24","5,79",BRC0710A,Nome não encontrado
Vitamina A (RE),mcg,"43,3","34,7",BRC0710A,Nome não encontrado
Vitamina A (RAE),mcg,"41,8","33,5",BRC0710A,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0710A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,16","0,13",BRC0710A,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0710A,Nome não encontrado
Riboflavina,mg,"0,18","0,14",BRC0710A,Nome não encontrado
Niacina,mg,"0,65","0,52",BRC0710A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0710A,Nome não encontrado
Vitamina B12,mcg,"0,49","0,39",BRC0710A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0710A,Nome não encontrado
Equivalente de folato,mcg,"74,0","59,2",BRC0710A,Nome não encontrado
Sal de adição,g,"0,30","0,24",BRC0710A,Nome não encontrado
Açúcar de adição,g,"3,00","2,40",BRC0710A,Nome não encontrado
Gordura de adição,g,-,-,BRC0710A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0710A,Nome não encontrado
Proteína animal,g,-,-,BRC0710A,Nome não encontrado
