componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,170,170,BRC0078C,Nome não encontrado
Energia,kcal,40,40,BRC0078C,Nome não encontrado
Umidade,g,"89,2","89,2",BRC0078C,Nome não encontrado
Carboidrato total,g,"9,78","9,78",BRC0078C,Nome não encontrado
Carboidrato disponível,g,"8,60","8,60",BRC0078C,Nome não encontrado
Proteína,g,"0,57","0,57",BRC0078C,Nome não encontrado
Lipídios,g,"0,14","0,14",BRC0078C,Nome não encontrado
Fibra alimentar,g,"1,19","1,19",BRC0078C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0078C,Nome não encontrado
Cinzas,g,"0,35","0,35",BRC0078C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0078C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0078C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0078C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0078C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0078C,Nome não encontrado
Cálcio,mg,"5,98","5,98",BRC0078C,Nome não encontrado
Ferro,mg,"0,10","0,10",BRC0078C,Nome não encontrado
Sódio,mg,"3,05","3,05",BRC0078C,Nome não encontrado
Magnésio,mg,"9,76","9,76",BRC0078C,Nome não encontrado
Fósforo,mg,"16,6","16,6",BRC0078C,Nome não encontrado
Potássio,mg,169,169,BRC0078C,Nome não encontrado
Manganês,mg,"0,06","0,06",BRC0078C,Nome não encontrado
Zinco,mg,"0,05","0,05",BRC0078C,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0078C,Nome não encontrado
Selênio,mcg,,,BRC0078C,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0078C,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0078C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0078C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0078C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0078C,Nome não encontrado
Riboflavina,mg,"0,09","0,09",BRC0078C,Nome não encontrado
Niacina,mg,traços,traços,BRC0078C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0078C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0078C,Nome não encontrado
Vitamina C,mg,"10,5","10,5",BRC0078C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0078C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0078C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0078C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0078C,Nome não encontrado
Proteína vegetal,g,"0,57","0,57",BRC0078C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0078C,Nome não encontrado
