componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,1054,1265,BRC0076F,Nome não encontrado
Energia,kcal,254,304,BRC0076F,Nome não encontrado
Umidade,g,"61,2","73,4",BRC0076F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0076F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0076F,Nome não encontrado
Proteína,g,"17,6","21,1",BRC0076F,Nome não encontrado
Lipídios,g,"20,4","24,5",BRC0076F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0076F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0076F,Nome não encontrado
Cinzas,g,"0,85","1,02",BRC0076F,Nome não encontrado
Colesterol,mg,"59,3","71,2",BRC0076F,Nome não encontrado
Ácidos graxos saturados,g,"8,20","9,84",BRC0076F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,20","11,0",BRC0076F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,50","0,60",BRC0076F,Nome não encontrado
Ácidos graxos trans,g,"0,58","0,70",BRC0076F,Nome não encontrado
Cálcio,mg,"3,94","4,73",BRC0076F,Nome não encontrado
Ferro,mg,"1,31","1,57",BRC0076F,Nome não encontrado
Sódio,mg,"63,8","76,5",BRC0076F,Nome não encontrado
Magnésio,mg,"15,3","18,4",BRC0076F,Nome não encontrado
Fósforo,mg,124,149,BRC0076F,Nome não encontrado
Potássio,mg,241,289,BRC0076F,Nome não encontrado
Manganês,mg,traços,traços,BRC0076F,Nome não encontrado
Zinco,mg,"2,63","3,16",BRC0076F,Nome não encontrado
Cobre,mg,"0,06","0,08",BRC0076F,Nome não encontrado
Selênio,mcg,,,BRC0076F,Nome não encontrado
Vitamina A (RE),mcg,"4,25","5,10",BRC0076F,Nome não encontrado
Vitamina A (RAE),mcg,"4,25","5,10",BRC0076F,Nome não encontrado
Vitamina D,mcg,,,BRC0076F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,89","1,06",BRC0076F,Nome não encontrado
Tiamina,mg,"0,11","0,13",BRC0076F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0076F,Nome não encontrado
Niacina,mg,"3,91","4,69",BRC0076F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0076F,Nome não encontrado
Vitamina B12,mcg,"3,17","3,81",BRC0076F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0076F,Nome não encontrado
Equivalente de folato,mcg,"9,14","11,0",BRC0076F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0076F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0076F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0076F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0076F,Nome não encontrado
Proteína animal,g,"17,6","21,1",BRC0076F,Nome não encontrado
