componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (200 g),codigo_alimento,nome_alimento
Energia,kJ,742,1484,BRC0177C,Nome não encontrado
Energia,kcal,177,353,BRC0177C,Nome não encontrado
Umidade,g,"61,2",122,BRC0177C,Nome não encontrado
Carboidrato total,g,"29,6","59,2",BRC0177C,Nome não encontrado
Carboidrato disponível,g,"26,6","53,3",BRC0177C,Nome não encontrado
Proteína,g,"2,71","5,42",BRC0177C,Nome não encontrado
Lipídios,g,"5,94","11,9",BRC0177C,Nome não encontrado
Fibra alimentar,g,"2,94","5,89",BRC0177C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0177C,Nome não encontrado
Cinzas,g,"0,61","1,23",BRC0177C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0177C,Nome não encontrado
Ácidos graxos saturados,g,"1,14","2,28",BRC0177C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,68","5,36",BRC0177C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,27","2,54",BRC0177C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0177C,Nome não encontrado
Cálcio,mg,"34,0","68,0",BRC0177C,Nome não encontrado
Ferro,mg,"0,95","1,90",BRC0177C,Nome não encontrado
Sódio,mg,"37,3","74,5",BRC0177C,Nome não encontrado
Magnésio,mg,"29,5","59,1",BRC0177C,Nome não encontrado
Fósforo,mg,"45,1","90,1",BRC0177C,Nome não encontrado
Potássio,mg,133,266,BRC0177C,Nome não encontrado
Manganês,mg,"2,81","5,63",BRC0177C,Nome não encontrado
Zinco,mg,"0,99","1,97",BRC0177C,Nome não encontrado
Cobre,mg,"0,17","0,34",BRC0177C,Nome não encontrado
Selênio,mcg,"21,0","41,9",BRC0177C,Nome não encontrado
Vitamina A (RE),mcg,"17,0","34,0",BRC0177C,Nome não encontrado
Vitamina A (RAE),mcg,"8,51","17,0",BRC0177C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0177C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"8,63","17,3",BRC0177C,Nome não encontrado
Tiamina,mg,traços,,BRC0177C,Nome não encontrado
Riboflavina,mg,traços,,BRC0177C,Nome não encontrado
Niacina,mg,traços,,BRC0177C,Nome não encontrado
Vitamina B6,mg,"0,06","0,12",BRC0177C,Nome não encontrado
Vitamina B12,mcg,"0,06","0,11",BRC0177C,Nome não encontrado
Vitamina C,mg,"8,22","16,4",BRC0177C,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,01",BRC0177C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0177C,Nome não encontrado
Açúcar de adição,g,,,BRC0177C,Nome não encontrado
Gordura de adição,g,-,-,BRC0177C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0177C,Nome não encontrado
Proteína animal,g,-,-,BRC0177C,Nome não encontrado
