componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,277,BRC1018B,Nome não encontrado
Energia,kcal,67,BRC1018B,Nome não encontrado
Umidade,g,"86,8",BRC1018B,Nome não encontrado
Carboidrato total,g,"6,71",BRC1018B,Nome não encontrado
Carboidrato disponível,g,"5,67",BRC1018B,Nome não encontrado
Proteína,g,"1,83",BRC1018B,Nome não encontrado
Lipídios,g,"3,83",BRC1018B,Nome não encontrado
Fibra alimentar,g,"1,04",BRC1018B,Nome não encontrado
Álcool,g,"0,00",BRC1018B,Nome não encontrado
Cinzas,g,"0,87",BRC1018B,Nome não encontrado
Colesterol,mg,"10,7",BRC1018B,Nome não encontrado
Ácidos graxos saturados,g,"2,28",BRC1018B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,01",BRC1018B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14",BRC1018B,Nome não encontrado
Ácidos graxos trans,g,"0,09",BRC1018B,Nome não encontrado
Cálcio,mg,"53,6",BRC1018B,Nome não encontrado
Ferro,mg,"0,18",BRC1018B,Nome não encontrado
Sódio,mg,157,BRC1018B,Nome não encontrado
Magnésio,mg,"12,2",BRC1018B,Nome não encontrado
Fósforo,mg,"44,9",BRC1018B,Nome não encontrado
Potássio,mg,126,BRC1018B,Nome não encontrado
Manganês,mg,"1,41",BRC1018B,Nome não encontrado
Zinco,mg,"0,30",BRC1018B,Nome não encontrado
Cobre,mg,"0,06",BRC1018B,Nome não encontrado
Selênio,mcg,"1,98",BRC1018B,Nome não encontrado
Vitamina A (RE),mcg,"81,2",BRC1018B,Nome não encontrado
Vitamina A (RAE),mcg,"64,6",BRC1018B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1018B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08",BRC1018B,Nome não encontrado
Tiamina,mg,"0,03",BRC1018B,Nome não encontrado
Riboflavina,mg,"0,09",BRC1018B,Nome não encontrado
Niacina,mg,"0,55",BRC1018B,Nome não encontrado
Vitamina B6,mg,"0,02",BRC1018B,Nome não encontrado
Vitamina B12,mcg,"0,13",BRC1018B,Nome não encontrado
Vitamina C,mg,"1,95",BRC1018B,Nome não encontrado
Equivalente de folato,mcg,"12,0",BRC1018B,Nome não encontrado
Sal de adição,g,"0,00",BRC1018B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1018B,Nome não encontrado
Gordura de adição,g,-,BRC1018B,Nome não encontrado
Proteína vegetal,g,-,BRC1018B,Nome não encontrado
Proteína animal,g,-,BRC1018B,Nome não encontrado
