componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,770,770,BRC0064E,Nome não encontrado
Energia,kcal,184,183,BRC0064E,Nome não encontrado
Umidade,g,"63,2","63,2",BRC0064E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0064E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0064E,Nome não encontrado
Proteína,g,"26,8","26,8",BRC0064E,Nome não encontrado
Lipídios,g,"8,50","8,50",BRC0064E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0064E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0064E,Nome não encontrado
Cinzas,g,"1,53","1,53",BRC0064E,Nome não encontrado
Colesterol,mg,109,109,BRC0064E,Nome não encontrado
Ácidos graxos saturados,g,"1,40","1,40",BRC0064E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,09","2,09",BRC0064E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,27","4,27",BRC0064E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0064E,Nome não encontrado
Cálcio,mg,"35,6","35,6",BRC0064E,Nome não encontrado
Ferro,mg,"0,38","0,38",BRC0064E,Nome não encontrado
Sódio,mg,"90,0","90,0",BRC0064E,Nome não encontrado
Magnésio,mg,"38,1","38,1",BRC0064E,Nome não encontrado
Fósforo,mg,278,278,BRC0064E,Nome não encontrado
Potássio,mg,446,446,BRC0064E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0064E,Nome não encontrado
Zinco,mg,"0,56","0,56",BRC0064E,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0064E,Nome não encontrado
Selênio,mcg,,,BRC0064E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0064E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0064E,Nome não encontrado
Vitamina D,mcg,,,BRC0064E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0064E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0064E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0064E,Nome não encontrado
Niacina,mg,"0,77","0,77",BRC0064E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0064E,Nome não encontrado
Vitamina B12,mcg,,,BRC0064E,Nome não encontrado
Vitamina C,mg,,,BRC0064E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0064E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0064E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0064E,Nome não encontrado
Gordura de adição,g,,,BRC0064E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0064E,Nome não encontrado
Proteína animal,g,"26,8","26,8",BRC0064E,Nome não encontrado
