componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1233,1356,BRC0903F,Nome não encontrado
Energia,kcal,297,326,BRC0903F,Nome não encontrado
Umidade,g,"51,7","56,9",BRC0903F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0903F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0903F,Nome não encontrado
Proteína,g,"25,0","27,6",BRC0903F,Nome não encontrado
Lipídios,g,"21,8","24,0",BRC0903F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0903F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0903F,Nome não encontrado
Cinzas,g,"1,41","1,56",BRC0903F,Nome não encontrado
Colesterol,mg,"90,6","99,6",BRC0903F,Nome não encontrado
Ácidos graxos saturados,g,"6,84","7,52",BRC0903F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,2","11,2",BRC0903F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,51","2,76",BRC0903F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0903F,Nome não encontrado
Cálcio,mg,"13,0","14,4",BRC0903F,Nome não encontrado
Ferro,mg,"2,82","3,10",BRC0903F,Nome não encontrado
Sódio,mg,249,274,BRC0903F,Nome não encontrado
Magnésio,mg,"21,9","24,1",BRC0903F,Nome não encontrado
Fósforo,mg,268,295,BRC0903F,Nome não encontrado
Potássio,mg,327,360,BRC0903F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0903F,Nome não encontrado
Zinco,mg,"2,61","2,87",BRC0903F,Nome não encontrado
Cobre,mg,"0,26","0,29",BRC0903F,Nome não encontrado
Selênio,mcg,"21,7","23,9",BRC0903F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0903F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0903F,Nome não encontrado
Vitamina D,mcg,"2,99","3,28",BRC0903F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,73","1,91",BRC0903F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0903F,Nome não encontrado
Riboflavina,mg,"0,32","0,35",BRC0903F,Nome não encontrado
Niacina,mg,"4,15","4,56",BRC0903F,Nome não encontrado
Vitamina B6,mg,"0,37","0,40",BRC0903F,Nome não encontrado
Vitamina B12,mcg,"0,41","0,45",BRC0903F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0903F,Nome não encontrado
Equivalente de folato,mcg,"1,99","2,19",BRC0903F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0903F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0903F,Nome não encontrado
Gordura de adição,g,-,-,BRC0903F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0903F,Nome não encontrado
Proteína animal,g,-,-,BRC0903F,Nome não encontrado
