componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,396,355,BRC0935B,Nome não encontrado
Energia,kcal,94,84,BRC0935B,Nome não encontrado
Umidade,g,"79,2","71,3",BRC0935B,Nome não encontrado
Carboidrato total,g,"8,93","8,04",BRC0935B,Nome não encontrado
Carboidrato disponível,g,"7,63","6,87",BRC0935B,Nome não encontrado
Proteína,g,"6,52","5,87",BRC0935B,Nome não encontrado
Lipídios,g,"3,90","3,51",BRC0935B,Nome não encontrado
Fibra alimentar,g,"1,30","1,17",BRC0935B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0935B,Nome não encontrado
Cinzas,g,"1,34","1,21",BRC0935B,Nome não encontrado
Colesterol,mg,"14,5","13,0",BRC0935B,Nome não encontrado
Ácidos graxos saturados,g,"1,09","0,98",BRC0935B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,19","1,07",BRC0935B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,45","1,31",BRC0935B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0935B,Nome não encontrado
Cálcio,mg,"19,5","17,6",BRC0935B,Nome não encontrado
Ferro,mg,"0,64","0,57",BRC0935B,Nome não encontrado
Sódio,mg,336,302,BRC0935B,Nome não encontrado
Magnésio,mg,"14,3","12,9",BRC0935B,Nome não encontrado
Fósforo,mg,"57,8","52,0",BRC0935B,Nome não encontrado
Potássio,mg,172,155,BRC0935B,Nome não encontrado
Manganês,mg,"0,28","0,25",BRC0935B,Nome não encontrado
Zinco,mg,"1,71","1,54",BRC0935B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0935B,Nome não encontrado
Selênio,mcg,"1,28","1,16",BRC0935B,Nome não encontrado
Vitamina A (RE),mcg,"72,0","64,8",BRC0935B,Nome não encontrado
Vitamina A (RAE),mcg,"36,2","32,6",BRC0935B,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0935B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","0,64",BRC0935B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0935B,Nome não encontrado
Riboflavina,mg,"0,06","0,05",BRC0935B,Nome não encontrado
Niacina,mg,"0,78","0,70",BRC0935B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0935B,Nome não encontrado
Vitamina B12,mcg,"0,66","0,59",BRC0935B,Nome não encontrado
Vitamina C,mg,"7,66","6,89",BRC0935B,Nome não encontrado
Equivalente de folato,mcg,"14,5","13,0",BRC0935B,Nome não encontrado
Sal de adição,g,"0,47","0,42",BRC0935B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0935B,Nome não encontrado
Gordura de adição,g,-,-,BRC0935B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0935B,Nome não encontrado
Proteína animal,g,-,-,BRC0935B,Nome não encontrado
