componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,213,85,BRC0661B,Nome não encontrado
Energia,kcal,51,20,BRC0661B,Nome não encontrado
Umidade,g,"89,1","35,6",BRC0661B,Nome não encontrado
Carboidrato total,g,"4,17","1,67",BRC0661B,Nome não encontrado
Carboidrato disponível,g,"1,35","0,54",BRC0661B,Nome não encontrado
Proteína,g,"1,73","0,69",BRC0661B,Nome não encontrado
Lipídios,g,"3,72","1,49",BRC0661B,Nome não encontrado
Fibra alimentar,g,"2,82","1,13",BRC0661B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0661B,Nome não encontrado
Cinzas,g,"1,27","0,51",BRC0661B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0661B,Nome não encontrado
Ácidos graxos saturados,g,"0,58","0,23",BRC0661B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,52","1,01",BRC0661B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,51","0,20",BRC0661B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0661B,Nome não encontrado
Cálcio,mg,"35,7","14,3",BRC0661B,Nome não encontrado
Ferro,mg,"0,95","0,38",BRC0661B,Nome não encontrado
Sódio,mg,"57,7","23,1",BRC0661B,Nome não encontrado
Magnésio,mg,"15,9","6,37",BRC0661B,Nome não encontrado
Fósforo,mg,"44,2","17,7",BRC0661B,Nome não encontrado
Potássio,mg,423,169,BRC0661B,Nome não encontrado
Manganês,mg,"0,27","0,11",BRC0661B,Nome não encontrado
Zinco,mg,"0,40","0,16",BRC0661B,Nome não encontrado
Cobre,mg,"0,11","0,05",BRC0661B,Nome não encontrado
Selênio,mcg,"1,19","0,48",BRC0661B,Nome não encontrado
Vitamina A (RE),mcg,560,224,BRC0661B,Nome não encontrado
Vitamina A (RAE),mcg,280,112,BRC0661B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0661B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,60","1,04",BRC0661B,Nome não encontrado
Tiamina,mg,"0,12","0,05",BRC0661B,Nome não encontrado
Riboflavina,mg,"0,19","0,08",BRC0661B,Nome não encontrado
Niacina,mg,"0,69","0,28",BRC0661B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0661B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0661B,Nome não encontrado
Vitamina C,mg,"4,12","1,65",BRC0661B,Nome não encontrado
Equivalente de folato,mcg,104,"42,0",BRC0661B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0661B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0661B,Nome não encontrado
Gordura de adição,g,-,-,BRC0661B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0661B,Nome não encontrado
Proteína animal,g,-,-,BRC0661B,Nome não encontrado
