componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1386,BRC1108A,Nome não encontrado
Energia,kcal,334,BRC1108A,Nome não encontrado
Umidade,g,"45,7",BRC1108A,Nome não encontrado
Carboidrato total,g,"14,3",BRC1108A,Nome não encontrado
Carboidrato disponível,g,"13,4",BRC1108A,Nome não encontrado
Proteína,g,"12,2",BRC1108A,Nome não encontrado
Lipídios,g,"25,4",BRC1108A,Nome não encontrado
Fibra alimentar,g,"0,99",BRC1108A,Nome não encontrado
Álcool,g,"0,00",BRC1108A,Nome não encontrado
Cinzas,g,"2,40",BRC1108A,Nome não encontrado
Colesterol,mg,146,BRC1108A,Nome não encontrado
Ácidos graxos saturados,g,"13,8",BRC1108A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,64",BRC1108A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,71",BRC1108A,Nome não encontrado
Ácidos graxos trans,g,"0,76",BRC1108A,Nome não encontrado
Cálcio,mg,282,BRC1108A,Nome não encontrado
Ferro,mg,"1,71",BRC1108A,Nome não encontrado
Sódio,mg,568,BRC1108A,Nome não encontrado
Magnésio,mg,"17,6",BRC1108A,Nome não encontrado
Fósforo,mg,269,BRC1108A,Nome não encontrado
Potássio,mg,112,BRC1108A,Nome não encontrado
Manganês,mg,"0,10",BRC1108A,Nome não encontrado
Zinco,mg,"1,55",BRC1108A,Nome não encontrado
Cobre,mg,"0,08",BRC1108A,Nome não encontrado
Selênio,mcg,"7,31",BRC1108A,Nome não encontrado
Vitamina A (RE),mcg,163,BRC1108A,Nome não encontrado
Vitamina A (RAE),mcg,159,BRC1108A,Nome não encontrado
Vitamina D,mcg,"0,86",BRC1108A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,75",BRC1108A,Nome não encontrado
Tiamina,mg,"0,07",BRC1108A,Nome não encontrado
Riboflavina,mg,"0,21",BRC1108A,Nome não encontrado
Niacina,mg,"0,19",BRC1108A,Nome não encontrado
Vitamina B6,mg,"0,08",BRC1108A,Nome não encontrado
Vitamina B12,mcg,"0,59",BRC1108A,Nome não encontrado
Vitamina C,mg,"0,00",BRC1108A,Nome não encontrado
Equivalente de folato,mcg,"55,7",BRC1108A,Nome não encontrado
Sal de adição,g,,BRC1108A,Nome não encontrado
Açúcar de adição,g,,BRC1108A,Nome não encontrado
Gordura de adição,g,-,BRC1108A,Nome não encontrado
Proteína vegetal,g,-,BRC1108A,Nome não encontrado
Proteína animal,g,-,BRC1108A,Nome não encontrado
