componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,776,1164,BRC0936A,Nome não encontrado
Energia,kcal,185,276,BRC0936A,Nome não encontrado
Umidade,g,"58,9","88,4",BRC0936A,Nome não encontrado
Carboidrato total,g,"20,8","31,2",BRC0936A,Nome não encontrado
Carboidrato disponível,g,"19,5","29,2",BRC0936A,Nome não encontrado
Proteína,g,"12,5","18,7",BRC0936A,Nome não encontrado
Lipídios,g,"6,00","8,99",BRC0936A,Nome não encontrado
Fibra alimentar,g,"1,35","2,02",BRC0936A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0936A,Nome não encontrado
Cinzas,g,"1,74","2,61",BRC0936A,Nome não encontrado
Colesterol,mg,"26,8","40,2",BRC0936A,Nome não encontrado
Ácidos graxos saturados,g,"1,93","2,89",BRC0936A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,52","2,28",BRC0936A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,02","3,02",BRC0936A,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,14",BRC0936A,Nome não encontrado
Cálcio,mg,104,156,BRC0936A,Nome não encontrado
Ferro,mg,"1,17","1,76",BRC0936A,Nome não encontrado
Sódio,mg,300,450,BRC0936A,Nome não encontrado
Magnésio,mg,"17,4","26,2",BRC0936A,Nome não encontrado
Fósforo,mg,119,179,BRC0936A,Nome não encontrado
Potássio,mg,200,300,BRC0936A,Nome não encontrado
Manganês,mg,"0,19","0,28",BRC0936A,Nome não encontrado
Zinco,mg,"0,70","1,05",BRC0936A,Nome não encontrado
Cobre,mg,"0,09","0,13",BRC0936A,Nome não encontrado
Selênio,mcg,"10,5","15,8",BRC0936A,Nome não encontrado
Vitamina A (RE),mcg,130,196,BRC0936A,Nome não encontrado
Vitamina A (RAE),mcg,"73,9",110,BRC0936A,Nome não encontrado
Vitamina D,mcg,"0,24","0,36",BRC0936A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,61",BRC0936A,Nome não encontrado
Tiamina,mg,"0,24","0,36",BRC0936A,Nome não encontrado
Riboflavina,mg,"0,14","0,21",BRC0936A,Nome não encontrado
Niacina,mg,"7,25","10,9",BRC0936A,Nome não encontrado
Vitamina B6,mg,"0,15","0,22",BRC0936A,Nome não encontrado
Vitamina B12,mcg,"0,21","0,32",BRC0936A,Nome não encontrado
Vitamina C,mg,"2,85","4,28",BRC0936A,Nome não encontrado
Equivalente de folato,mcg,"61,4","92,1",BRC0936A,Nome não encontrado
Sal de adição,g,"0,25","0,38",BRC0936A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0936A,Nome não encontrado
Gordura de adição,g,-,-,BRC0936A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0936A,Nome não encontrado
Proteína animal,g,-,-,BRC0936A,Nome não encontrado
