componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,439,BRC1111A,Nome não encontrado
Energia,kcal,104,BRC1111A,Nome não encontrado
Umidade,g,"75,4",BRC1111A,Nome não encontrado
Carboidrato total,g,"18,6",BRC1111A,Nome não encontrado
Carboidrato disponível,g,"17,0",BRC1111A,Nome não encontrado
Proteína,g,"2,58",BRC1111A,Nome não encontrado
Lipídios,g,"2,51",BRC1111A,Nome não encontrado
Fibra alimentar,g,"1,61",BRC1111A,Nome não encontrado
Álcool,g,"0,00",BRC1111A,Nome não encontrado
Cinzas,g,"0,91",BRC1111A,Nome não encontrado
Colesterol,mg,"3,09",BRC1111A,Nome não encontrado
Ácidos graxos saturados,g,"0,85",BRC1111A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,73",BRC1111A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,87",BRC1111A,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1111A,Nome não encontrado
Cálcio,mg,"29,1",BRC1111A,Nome não encontrado
Ferro,mg,"0,11",BRC1111A,Nome não encontrado
Sódio,mg,204,BRC1111A,Nome não encontrado
Magnésio,mg,"19,1",BRC1111A,Nome não encontrado
Fósforo,mg,"52,6",BRC1111A,Nome não encontrado
Potássio,mg,"67,5",BRC1111A,Nome não encontrado
Manganês,mg,"0,18",BRC1111A,Nome não encontrado
Zinco,mg,"0,30",BRC1111A,Nome não encontrado
Cobre,mg,"0,02",BRC1111A,Nome não encontrado
Selênio,mcg,"1,79",BRC1111A,Nome não encontrado
Vitamina A (RE),mcg,"12,4",BRC1111A,Nome não encontrado
Vitamina A (RAE),mcg,"12,2",BRC1111A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1111A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18",BRC1111A,Nome não encontrado
Tiamina,mg,"0,01",BRC1111A,Nome não encontrado
Riboflavina,mg,"0,06",BRC1111A,Nome não encontrado
Niacina,mg,"0,36",BRC1111A,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1111A,Nome não encontrado
Vitamina B12,mcg,"0,08",BRC1111A,Nome não encontrado
Vitamina C,mg,"0,41",BRC1111A,Nome não encontrado
Equivalente de folato,mcg,"2,11",BRC1111A,Nome não encontrado
Sal de adição,g,"0,00",BRC1111A,Nome não encontrado
Açúcar de adição,g,"0,47",BRC1111A,Nome não encontrado
Gordura de adição,g,-,BRC1111A,Nome não encontrado
Proteína vegetal,g,-,BRC1111A,Nome não encontrado
Proteína animal,g,-,BRC1111A,Nome não encontrado
