componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,701,BRC1058F,Nome não encontrado
Energia,kcal,168,BRC1058F,Nome não encontrado
Umidade,g,"67,9",BRC1058F,Nome não encontrado
Carboidrato total,g,"2,55",BRC1058F,Nome não encontrado
Carboidrato disponível,g,"2,26",BRC1058F,Nome não encontrado
Proteína,g,"18,6",BRC1058F,Nome não encontrado
Lipídios,g,"9,29",BRC1058F,Nome não encontrado
Fibra alimentar,g,"0,29",BRC1058F,Nome não encontrado
Álcool,g,"0,00",BRC1058F,Nome não encontrado
Cinzas,g,"1,64",BRC1058F,Nome não encontrado
Colesterol,mg,134,BRC1058F,Nome não encontrado
Ácidos graxos saturados,g,"2,90",BRC1058F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,42",BRC1058F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,78",BRC1058F,Nome não encontrado
Ácidos graxos trans,g,,BRC1058F,Nome não encontrado
Cálcio,mg,"14,4",BRC1058F,Nome não encontrado
Ferro,mg,"10,6",BRC1058F,Nome não encontrado
Sódio,mg,288,BRC1058F,Nome não encontrado
Magnésio,mg,"20,4",BRC1058F,Nome não encontrado
Fósforo,mg,223,BRC1058F,Nome não encontrado
Potássio,mg,316,BRC1058F,Nome não encontrado
Manganês,mg,"0,18",BRC1058F,Nome não encontrado
Zinco,mg,"3,91",BRC1058F,Nome não encontrado
Cobre,mg,"0,40",BRC1058F,Nome não encontrado
Selênio,mcg,"24,5",BRC1058F,Nome não encontrado
Vitamina A (RE),mcg,1743,BRC1058F,Nome não encontrado
Vitamina A (RAE),mcg,1741,BRC1058F,Nome não encontrado
Vitamina D,mcg,,BRC1058F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,70",BRC1058F,Nome não encontrado
Tiamina,mg,"0,29",BRC1058F,Nome não encontrado
Riboflavina,mg,"1,56",BRC1058F,Nome não encontrado
Niacina,mg,"7,36",BRC1058F,Nome não encontrado
Vitamina B6,mg,"0,31",BRC1058F,Nome não encontrado
Vitamina B12,mcg,"8,70",BRC1058F,Nome não encontrado
Vitamina C,mg,"18,0",BRC1058F,Nome não encontrado
Equivalente de folato,mcg,"77,1",BRC1058F,Nome não encontrado
Sal de adição,g,"0,00",BRC1058F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1058F,Nome não encontrado
Gordura de adição,g,-,BRC1058F,Nome não encontrado
Proteína vegetal,g,-,BRC1058F,Nome não encontrado
Proteína animal,g,-,BRC1058F,Nome não encontrado
