componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,880,880,BRC0069F,Nome não encontrado
Energia,kcal,212,211,BRC0069F,Nome não encontrado
Umidade,g,"66,0","66,0",BRC0069F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0069F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0069F,Nome não encontrado
Proteína,g,"17,4","17,4",BRC0069F,Nome não encontrado
Lipídios,g,"15,8","15,8",BRC0069F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0069F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0069F,Nome não encontrado
Cinzas,g,"0,79","0,79",BRC0069F,Nome não encontrado
Colesterol,mg,117,117,BRC0069F,Nome não encontrado
Ácidos graxos saturados,g,"6,80","6,80",BRC0069F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,80","6,80",BRC0069F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,30",BRC0069F,Nome não encontrado
Ácidos graxos trans,g,"0,30","0,30",BRC0069F,Nome não encontrado
Cálcio,mg,"5,04","5,04",BRC0069F,Nome não encontrado
Ferro,mg,"1,70","1,70",BRC0069F,Nome não encontrado
Sódio,mg,"73,1","73,1",BRC0069F,Nome não encontrado
Magnésio,mg,"15,3","15,3",BRC0069F,Nome não encontrado
Fósforo,mg,163,163,BRC0069F,Nome não encontrado
Potássio,mg,250,250,BRC0069F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0069F,Nome não encontrado
Zinco,mg,"2,87","2,87",BRC0069F,Nome não encontrado
Cobre,mg,"0,09","0,09",BRC0069F,Nome não encontrado
Selênio,mcg,,,BRC0069F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0069F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0069F,Nome não encontrado
Vitamina D,mcg,,,BRC0069F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0069F,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0069F,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0069F,Nome não encontrado
Niacina,mg,"1,18","1,18",BRC0069F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0069F,Nome não encontrado
Vitamina B12,mcg,"3,74","3,74",BRC0069F,Nome não encontrado
Vitamina C,mg,"3,06","3,06",BRC0069F,Nome não encontrado
Equivalente de folato,mcg,"6,90","6,90",BRC0069F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0069F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0069F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0069F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0069F,Nome não encontrado
Proteína animal,g,"17,1","17,1",BRC0069F,Nome não encontrado
