componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,141,127,BRC0510B,Nome não encontrado
Energia,kcal,34,30,BRC0510B,Nome não encontrado
Umidade,g,"92,4","83,2",BRC0510B,Nome não encontrado
Carboidrato total,g,"4,59","4,13",BRC0510B,Nome não encontrado
Carboidrato disponível,g,"2,65","2,39",BRC0510B,Nome não encontrado
Proteína,g,"0,61","0,55",BRC0510B,Nome não encontrado
Lipídios,g,"1,90","1,71",BRC0510B,Nome não encontrado
Fibra alimentar,g,"1,94","1,74",BRC0510B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0510B,Nome não encontrado
Cinzas,g,"0,39","0,35",BRC0510B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0510B,Nome não encontrado
Ácidos graxos saturados,g,"0,26","0,24",BRC0510B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,31","1,17",BRC0510B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,22",BRC0510B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0510B,Nome não encontrado
Cálcio,mg,"18,0","16,2",BRC0510B,Nome não encontrado
Ferro,mg,"0,24","0,22",BRC0510B,Nome não encontrado
Sódio,mg,"4,75","4,27",BRC0510B,Nome não encontrado
Magnésio,mg,"9,21","8,29",BRC0510B,Nome não encontrado
Fósforo,mg,"18,1","16,3",BRC0510B,Nome não encontrado
Potássio,mg,220,198,BRC0510B,Nome não encontrado
Manganês,mg,"0,09","0,08",BRC0510B,Nome não encontrado
Zinco,mg,"0,24","0,21",BRC0510B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0510B,Nome não encontrado
Selênio,mcg,"0,27","0,24",BRC0510B,Nome não encontrado
Vitamina A (RE),mcg,545,490,BRC0510B,Nome não encontrado
Vitamina A (RAE),mcg,272,245,BRC0510B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0510B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,23","1,11",BRC0510B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0510B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0510B,Nome não encontrado
Niacina,mg,"1,40","1,26",BRC0510B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0510B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0510B,Nome não encontrado
Vitamina C,mg,"1,96","1,76",BRC0510B,Nome não encontrado
Equivalente de folato,mcg,"10,3","9,25",BRC0510B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0510B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0510B,Nome não encontrado
Gordura de adição,g,-,-,BRC0510B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0510B,Nome não encontrado
Proteína animal,g,-,-,BRC0510B,Nome não encontrado
