componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,674,BRC1018F,Nome não encontrado
Energia,kcal,161,BRC1018F,Nome não encontrado
Umidade,g,"67,7",BRC1018F,Nome não encontrado
Carboidrato total,g,"0,00",BRC1018F,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC1018F,Nome não encontrado
Proteína,g,"24,4",BRC1018F,Nome não encontrado
Lipídios,g,"7,02",BRC1018F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1018F,Nome não encontrado
Álcool,g,"0,00",BRC1018F,Nome não encontrado
Cinzas,g,"0,92",BRC1018F,Nome não encontrado
Colesterol,mg,"77,6",BRC1018F,Nome não encontrado
Ácidos graxos saturados,g,"1,19",BRC1018F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,54",BRC1018F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,34",BRC1018F,Nome não encontrado
Ácidos graxos trans,g,"0,03",BRC1018F,Nome não encontrado
Cálcio,mg,"12,0",BRC1018F,Nome não encontrado
Ferro,mg,"0,68",BRC1018F,Nome não encontrado
Sódio,mg,104,BRC1018F,Nome não encontrado
Magnésio,mg,"27,4",BRC1018F,Nome não encontrado
Fósforo,mg,196,BRC1018F,Nome não encontrado
Potássio,mg,223,BRC1018F,Nome não encontrado
Manganês,mg,traços,BRC1018F,Nome não encontrado
Zinco,mg,"1,39",BRC1018F,Nome não encontrado
Cobre,mg,"0,09",BRC1018F,Nome não encontrado
Selênio,mcg,,BRC1018F,Nome não encontrado
Vitamina A (RE),mcg,,BRC1018F,Nome não encontrado
Vitamina A (RAE),mcg,"8,17",BRC1018F,Nome não encontrado
Vitamina D,mcg,"0,12",BRC1018F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17",BRC1018F,Nome não encontrado
Tiamina,mg,"0,04",BRC1018F,Nome não encontrado
Riboflavina,mg,"0,15",BRC1018F,Nome não encontrado
Niacina,mg,"9,71",BRC1018F,Nome não encontrado
Vitamina B6,mg,"0,71",BRC1018F,Nome não encontrado
Vitamina B12,mcg,"0,62",BRC1018F,Nome não encontrado
Vitamina C,mg,,BRC1018F,Nome não encontrado
Equivalente de folato,mcg,"7,61",BRC1018F,Nome não encontrado
Sal de adição,g,"0,00",BRC1018F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1018F,Nome não encontrado
Gordura de adição,g,,BRC1018F,Nome não encontrado
Proteína vegetal,g,"0,00",BRC1018F,Nome não encontrado
Proteína animal,g,"24,4",BRC1018F,Nome não encontrado
