componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,428,428,BRC0088F,Nome não encontrado
Energia,kcal,101,101,BRC0088F,Nome não encontrado
Umidade,g,"75,9","75,9",BRC0088F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0088F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0088F,Nome não encontrado
Proteína,g,"21,2","21,2",BRC0088F,Nome não encontrado
Lipídios,g,"1,83","1,83",BRC0088F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0088F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0088F,Nome não encontrado
Cinzas,g,"1,08","1,08",BRC0088F,Nome não encontrado
Colesterol,mg,"79,0","79,0",BRC0088F,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,41",BRC0088F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,29","0,29",BRC0088F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,21",BRC0088F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0088F,Nome não encontrado
Cálcio,mg,"12,2","12,2",BRC0088F,Nome não encontrado
Ferro,mg,"1,64","1,64",BRC0088F,Nome não encontrado
Sódio,mg,"53,9","53,9",BRC0088F,Nome não encontrado
Magnésio,mg,"32,5","32,5",BRC0088F,Nome não encontrado
Fósforo,mg,200,200,BRC0088F,Nome não encontrado
Potássio,mg,302,302,BRC0088F,Nome não encontrado
Manganês,mg,,,BRC0088F,Nome não encontrado
Zinco,mg,"1,96","1,96",BRC0088F,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0088F,Nome não encontrado
Selênio,mcg,,,BRC0088F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0088F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0088F,Nome não encontrado
Vitamina D,mcg,,,BRC0088F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0088F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0088F,Nome não encontrado
Riboflavina,mg,"0,20","0,20",BRC0088F,Nome não encontrado
Niacina,mg,,,BRC0088F,Nome não encontrado
Vitamina B6,mg,"0,54","0,54",BRC0088F,Nome não encontrado
Vitamina B12,mcg,"1,69","1,69",BRC0088F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0088F,Nome não encontrado
Equivalente de folato,mcg,"8,14","8,14",BRC0088F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0088F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0088F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0088F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0088F,Nome não encontrado
Proteína animal,g,"21,2","21,2",BRC0088F,Nome não encontrado
