componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,186,130,BRC0624B,Nome não encontrado
Energia,kcal,45,31,BRC0624B,Nome não encontrado
Umidade,g,"91,2","63,9",BRC0624B,Nome não encontrado
Carboidrato total,g,"3,34","2,33",BRC0624B,Nome não encontrado
Carboidrato disponível,g,"1,58","1,10",BRC0624B,Nome não encontrado
Proteína,g,"1,17","0,82",BRC0624B,Nome não encontrado
Lipídios,g,"3,39","2,37",BRC0624B,Nome não encontrado
Fibra alimentar,g,"1,76","1,23",BRC0624B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0624B,Nome não encontrado
Cinzas,g,"0,86","0,60",BRC0624B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0624B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,36",BRC0624B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","1,69",BRC0624B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,29",BRC0624B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0624B,Nome não encontrado
Cálcio,mg,"28,1","19,7",BRC0624B,Nome não encontrado
Ferro,mg,"0,48","0,33",BRC0624B,Nome não encontrado
Sódio,mg,"62,7","43,9",BRC0624B,Nome não encontrado
Magnésio,mg,"9,10","6,37",BRC0624B,Nome não encontrado
Fósforo,mg,"25,3","17,7",BRC0624B,Nome não encontrado
Potássio,mg,328,230,BRC0624B,Nome não encontrado
Manganês,mg,"0,15","0,10",BRC0624B,Nome não encontrado
Zinco,mg,"0,23","0,16",BRC0624B,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0624B,Nome não encontrado
Selênio,mcg,"0,13","0,09",BRC0624B,Nome não encontrado
Vitamina A (RE),mcg,"41,8","29,3",BRC0624B,Nome não encontrado
Vitamina A (RAE),mcg,"20,9","14,6",BRC0624B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0624B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,63","0,44",BRC0624B,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0624B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0624B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0624B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0624B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0624B,Nome não encontrado
Vitamina C,mg,"12,1","8,50",BRC0624B,Nome não encontrado
Equivalente de folato,mcg,"29,8","20,8",BRC0624B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0624B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0624B,Nome não encontrado
Gordura de adição,g,-,-,BRC0624B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0624B,Nome não encontrado
Proteína animal,g,-,-,BRC0624B,Nome não encontrado
