componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,216,215,BRC0076C,Nome não encontrado
Energia,kcal,51,51,BRC0076C,Nome não encontrado
Umidade,g,"86,6","86,6",BRC0076C,Nome não encontrado
Carboidrato total,g,"11,4","11,4",BRC0076C,Nome não encontrado
Carboidrato disponível,g,"9,80","9,80",BRC0076C,Nome não encontrado
Proteína,g,"0,84","0,84",BRC0076C,Nome não encontrado
Lipídios,g,"0,59","0,59",BRC0076C,Nome não encontrado
Fibra alimentar,g,"1,59","1,59",BRC0076C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0076C,Nome não encontrado
Cinzas,g,"0,62","0,62",BRC0076C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0076C,Nome não encontrado
Ácidos graxos saturados,g,"0,30","0,30",BRC0076C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,10","0,10",BRC0076C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0076C,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0076C,Nome não encontrado
Cálcio,mg,"5,49","5,49",BRC0076C,Nome não encontrado
Ferro,mg,"0,26","0,26",BRC0076C,Nome não encontrado
Sódio,mg,"0,69","0,69",BRC0076C,Nome não encontrado
Magnésio,mg,"13,9","13,9",BRC0076C,Nome não encontrado
Fósforo,mg,"14,2","14,2",BRC0076C,Nome não encontrado
Potássio,mg,291,291,BRC0076C,Nome não encontrado
Manganês,mg,"0,17","0,17",BRC0076C,Nome não encontrado
Zinco,mg,"0,15","0,15",BRC0076C,Nome não encontrado
Cobre,mg,"0,14","0,14",BRC0076C,Nome não encontrado
Selênio,mcg,,,BRC0076C,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0076C,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0076C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0076C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0076C,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0076C,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0076C,Nome não encontrado
Niacina,mg,traços,traços,BRC0076C,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0076C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0076C,Nome não encontrado
Vitamina C,mg,"10,5","10,5",BRC0076C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0076C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0076C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0076C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0076C,Nome não encontrado
Proteína vegetal,g,"0,84","0,84",BRC0076C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0076C,Nome não encontrado
