componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,1222,1221,BRC0242E,Nome não encontrado
Energia,kcal,293,292,BRC0242E,Nome não encontrado
Umidade,g,"53,5","53,5",BRC0242E,Nome não encontrado
Carboidrato total,g,"11,4","11,4",BRC0242E,Nome não encontrado
Carboidrato disponível,g,"10,2","10,2",BRC0242E,Nome não encontrado
Proteína,g,"17,6","17,6",BRC0242E,Nome não encontrado
Lipídios,g,"14,8","14,8",BRC0242E,Nome não encontrado
Fibra alimentar,g,"1,19","1,19",BRC0242E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0242E,Nome não encontrado
Cinzas,g,"2,68","2,68",BRC0242E,Nome não encontrado
Colesterol,mg,"72,0","72,0",BRC0242E,Nome não encontrado
Ácidos graxos saturados,g,"3,48","3,48",BRC0242E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,61","4,61",BRC0242E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,78","5,78",BRC0242E,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,13",BRC0242E,Nome não encontrado
Cálcio,mg,"96,6","96,6",BRC0242E,Nome não encontrado
Ferro,mg,"1,33","1,33",BRC0242E,Nome não encontrado
Sódio,mg,641,641,BRC0242E,Nome não encontrado
Magnésio,mg,"27,6","27,6",BRC0242E,Nome não encontrado
Fósforo,mg,184,184,BRC0242E,Nome não encontrado
Potássio,mg,279,279,BRC0242E,Nome não encontrado
Manganês,mg,"0,26","0,26",BRC0242E,Nome não encontrado
Zinco,mg,"0,92","0,92",BRC0242E,Nome não encontrado
Cobre,mg,"0,10","0,10",BRC0242E,Nome não encontrado
Selênio,mcg,"32,6","32,6",BRC0242E,Nome não encontrado
Vitamina A (RE),mcg,"39,3","39,3",BRC0242E,Nome não encontrado
Vitamina A (RAE),mcg,"25,6","25,6",BRC0242E,Nome não encontrado
Vitamina D,mcg,"3,53","3,53",BRC0242E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,36","1,36",BRC0242E,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0242E,Nome não encontrado
Riboflavina,mg,"0,08","0,08",BRC0242E,Nome não encontrado
Niacina,mg,"0,47","0,47",BRC0242E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0242E,Nome não encontrado
Vitamina B12,mcg,"1,94","1,94",BRC0242E,Nome não encontrado
Vitamina C,mg,"4,07","4,07",BRC0242E,Nome não encontrado
Equivalente de folato,mcg,"30,8","30,8",BRC0242E,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0242E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0242E,Nome não encontrado
Gordura de adição,g,-,-,BRC0242E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0242E,Nome não encontrado
Proteína animal,g,-,-,BRC0242E,Nome não encontrado
