componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1270,1397,BRC0475F,Nome não encontrado
Energia,kcal,303,333,BRC0475F,Nome não encontrado
Umidade,g,"35,3","38,9",BRC0475F,Nome não encontrado
Carboidrato total,g,"29,7","32,6",BRC0475F,Nome não encontrado
Carboidrato disponível,g,"27,3","30,0",BRC0475F,Nome não encontrado
Proteína,g,"18,5","20,4",BRC0475F,Nome não encontrado
Lipídios,g,"12,8","14,0",BRC0475F,Nome não encontrado
Fibra alimentar,g,"2,34","2,58",BRC0475F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0475F,Nome não encontrado
Cinzas,g,"3,73","4,10",BRC0475F,Nome não encontrado
Colesterol,mg,"43,3","47,6",BRC0475F,Nome não encontrado
Ácidos graxos saturados,g,"4,29","4,72",BRC0475F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,94","6,54",BRC0475F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,88","8,67",BRC0475F,Nome não encontrado
Ácidos graxos trans,g,"0,10","0,11",BRC0475F,Nome não encontrado
Cálcio,mg,"56,5","62,2",BRC0475F,Nome não encontrado
Ferro,mg,"2,13","2,34",BRC0475F,Nome não encontrado
Sódio,mg,961,1057,BRC0475F,Nome não encontrado
Magnésio,mg,"46,8","51,5",BRC0475F,Nome não encontrado
Fósforo,mg,285,313,BRC0475F,Nome não encontrado
Potássio,mg,409,450,BRC0475F,Nome não encontrado
Manganês,mg,"0,68","0,75",BRC0475F,Nome não encontrado
Zinco,mg,"1,12","1,23",BRC0475F,Nome não encontrado
Cobre,mg,"0,19","0,20",BRC0475F,Nome não encontrado
Selênio,mcg,"25,3","27,8",BRC0475F,Nome não encontrado
Vitamina A (RE),mcg,"20,4","22,4",BRC0475F,Nome não encontrado
Vitamina A (RAE),mcg,"20,4","22,4",BRC0475F,Nome não encontrado
Vitamina D,mcg,,,BRC0475F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,50","1,65",BRC0475F,Nome não encontrado
Tiamina,mg,"0,13","0,14",BRC0475F,Nome não encontrado
Riboflavina,mg,"0,08","0,09",BRC0475F,Nome não encontrado
Niacina,mg,"8,51","9,36",BRC0475F,Nome não encontrado
Vitamina B6,mg,"0,39","0,43",BRC0475F,Nome não encontrado
Vitamina B12,mcg,"0,27","0,30",BRC0475F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0475F,Nome não encontrado
Equivalente de folato,mcg,"74,4","81,8",BRC0475F,Nome não encontrado
Sal de adição,g,,,BRC0475F,Nome não encontrado
Açúcar de adição,g,,,BRC0475F,Nome não encontrado
Gordura de adição,g,,,BRC0475F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0475F,Nome não encontrado
Proteína animal,g,"18,5","20,4",BRC0475F,Nome não encontrado
