componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,868,BRC1113A,Nome não encontrado
Energia,kcal,206,BRC1113A,Nome não encontrado
Umidade,g,"49,1",BRC1113A,Nome não encontrado
Carboidrato total,g,"30,0",BRC1113A,Nome não encontrado
Carboidrato disponível,g,"26,6",BRC1113A,Nome não encontrado
Proteína,g,"14,3",BRC1113A,Nome não encontrado
Lipídios,g,"3,93",BRC1113A,Nome não encontrado
Fibra alimentar,g,"3,39",BRC1113A,Nome não encontrado
Álcool,g,"0,00",BRC1113A,Nome não encontrado
Cinzas,g,"2,61",BRC1113A,Nome não encontrado
Colesterol,mg,"0,00",BRC1113A,Nome não encontrado
Ácidos graxos saturados,g,"0,55",BRC1113A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,13",BRC1113A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,33",BRC1113A,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1113A,Nome não encontrado
Cálcio,mg,"74,1",BRC1113A,Nome não encontrado
Ferro,mg,"3,55",BRC1113A,Nome não encontrado
Sódio,mg,376,BRC1113A,Nome não encontrado
Magnésio,mg,"20,0",BRC1113A,Nome não encontrado
Fósforo,mg,160,BRC1113A,Nome não encontrado
Potássio,mg,101,BRC1113A,Nome não encontrado
Manganês,mg,"0,27",BRC1113A,Nome não encontrado
Zinco,mg,"1,00",BRC1113A,Nome não encontrado
Cobre,mg,"0,07",BRC1113A,Nome não encontrado
Selênio,mcg,"1,30",BRC1113A,Nome não encontrado
Vitamina A (RE),mcg,"23,5",BRC1113A,Nome não encontrado
Vitamina A (RAE),mcg,"13,8",BRC1113A,Nome não encontrado
Vitamina D,mcg,"0,20",BRC1113A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,42",BRC1113A,Nome não encontrado
Tiamina,mg,"0,08",BRC1113A,Nome não encontrado
Riboflavina,mg,"0,02",BRC1113A,Nome não encontrado
Niacina,mg,"0,67",BRC1113A,Nome não encontrado
Vitamina B6,mg,"0,04",BRC1113A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1113A,Nome não encontrado
Vitamina C,mg,"2,38",BRC1113A,Nome não encontrado
Equivalente de folato,mcg,"29,8",BRC1113A,Nome não encontrado
Sal de adição,g,"0,00",BRC1113A,Nome não encontrado
Açúcar de adição,g,"0,47",BRC1113A,Nome não encontrado
Gordura de adição,g,-,BRC1113A,Nome não encontrado
Proteína vegetal,g,-,BRC1113A,Nome não encontrado
Proteína animal,g,-,BRC1113A,Nome não encontrado
