componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1428,1570,BRC0869F,Nome não encontrado
Energia,kcal,344,377,BRC0869F,Nome não encontrado
Umidade,g,"45,1","49,6",BRC0869F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0869F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0869F,Nome não encontrado
Proteína,g,"27,7","30,5",BRC0869F,Nome não encontrado
Lipídios,g,"25,9","28,5",BRC0869F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0869F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0869F,Nome não encontrado
Cinzas,g,"1,33","1,46",BRC0869F,Nome não encontrado
Colesterol,mg,"83,7","92,1",BRC0869F,Nome não encontrado
Ácidos graxos saturados,g,"8,48","9,32",BRC0869F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,42","10,4",BRC0869F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,19","6,81",BRC0869F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0869F,Nome não encontrado
Cálcio,mg,"10,0","11,0",BRC0869F,Nome não encontrado
Ferro,mg,"3,03","3,33",BRC0869F,Nome não encontrado
Sódio,mg,231,255,BRC0869F,Nome não encontrado
Magnésio,mg,"19,8","21,8",BRC0869F,Nome não encontrado
Fósforo,mg,211,232,BRC0869F,Nome não encontrado
Potássio,mg,281,309,BRC0869F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0869F,Nome não encontrado
Zinco,mg,"7,02","7,72",BRC0869F,Nome não encontrado
Cobre,mg,"0,13","0,14",BRC0869F,Nome não encontrado
Selênio,mcg,"19,9","21,9",BRC0869F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0869F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0869F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0869F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,31",BRC0869F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0869F,Nome não encontrado
Riboflavina,mg,"0,18","0,20",BRC0869F,Nome não encontrado
Niacina,mg,"2,89","3,18",BRC0869F,Nome não encontrado
Vitamina B6,mg,"0,25","0,28",BRC0869F,Nome não encontrado
Vitamina B12,mcg,"3,11","3,43",BRC0869F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0869F,Nome não encontrado
Equivalente de folato,mcg,"6,30","6,93",BRC0869F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0869F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0869F,Nome não encontrado
Gordura de adição,g,-,-,BRC0869F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0869F,Nome não encontrado
Proteína animal,g,-,-,BRC0869F,Nome não encontrado
