componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,463,463,BRC0180E,Nome não encontrado
Energia,kcal,109,109,BRC0180E,Nome não encontrado
Umidade,g,"73,2","73,2",BRC0180E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0180E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0180E,Nome não encontrado
Proteína,g,"25,4","25,4",BRC0180E,Nome não encontrado
Lipídios,g,"0,85","0,85",BRC0180E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0180E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0180E,Nome não encontrado
Cinzas,g,"1,50","1,50",BRC0180E,Nome não encontrado
Colesterol,mg,"67,6","67,6",BRC0180E,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,56",BRC0180E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,14","0,14",BRC0180E,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0180E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0180E,Nome não encontrado
Cálcio,mg,"33,3","33,3",BRC0180E,Nome não encontrado
Ferro,mg,"0,42","0,42",BRC0180E,Nome não encontrado
Sódio,mg,"73,0","73,0",BRC0180E,Nome não encontrado
Magnésio,mg,"28,2","28,2",BRC0180E,Nome não encontrado
Fósforo,mg,240,240,BRC0180E,Nome não encontrado
Potássio,mg,342,342,BRC0180E,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0180E,Nome não encontrado
Zinco,mg,"0,85","0,85",BRC0180E,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0180E,Nome não encontrado
Selênio,mcg,"44,2","44,2",BRC0180E,Nome não encontrado
Vitamina A (RE),mcg,"5,44","5,44",BRC0180E,Nome não encontrado
Vitamina A (RAE),mcg,"5,44","5,44",BRC0180E,Nome não encontrado
Vitamina D,mcg,"0,82","0,82",BRC0180E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,20",BRC0180E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0180E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0180E,Nome não encontrado
Niacina,mg,"1,40","1,40",BRC0180E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0180E,Nome não encontrado
Vitamina B12,mcg,"2,81","2,81",BRC0180E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0180E,Nome não encontrado
Equivalente de folato,mcg,"14,1","14,1",BRC0180E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0180E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0180E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0180E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0180E,Nome não encontrado
Proteína animal,g,"25,4","25,4",BRC0180E,Nome não encontrado
