componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,466,466,BRC0178E,Nome não encontrado
Energia,kcal,111,110,BRC0178E,Nome não encontrado
Umidade,g,"74,3","74,3",BRC0178E,Nome não encontrado
Carboidrato total,g,"3,97","3,97",BRC0178E,Nome não encontrado
Carboidrato disponível,g,"3,92","3,92",BRC0178E,Nome não encontrado
Proteína,g,"16,0","16,0",BRC0178E,Nome não encontrado
Lipídios,g,"3,43","3,43",BRC0178E,Nome não encontrado
Fibra alimentar,g,"0,05","0,05",BRC0178E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0178E,Nome não encontrado
Cinzas,g,"2,30","2,30",BRC0178E,Nome não encontrado
Colesterol,mg,"84,3","84,3",BRC0178E,Nome não encontrado
Ácidos graxos saturados,g,"1,31","1,31",BRC0178E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,76","0,76",BRC0178E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,96","0,96",BRC0178E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0178E,Nome não encontrado
Cálcio,mg,352,352,BRC0178E,Nome não encontrado
Ferro,mg,"0,64","0,64",BRC0178E,Nome não encontrado
Sódio,mg,191,191,BRC0178E,Nome não encontrado
Magnésio,mg,"36,0","36,0",BRC0178E,Nome não encontrado
Fósforo,mg,341,341,BRC0178E,Nome não encontrado
Potássio,mg,334,334,BRC0178E,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0178E,Nome não encontrado
Zinco,mg,"0,66","0,66",BRC0178E,Nome não encontrado
Cobre,mg,"0,11","0,11",BRC0178E,Nome não encontrado
Selênio,mcg,"31,9","31,9",BRC0178E,Nome não encontrado
Vitamina A (RE),mcg,"0,48","0,48",BRC0178E,Nome não encontrado
Vitamina A (RAE),mcg,"0,24","0,24",BRC0178E,Nome não encontrado
Vitamina D,mcg,"1,06","1,06",BRC0178E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,53","0,53",BRC0178E,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0178E,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0178E,Nome não encontrado
Niacina,mg,"6,49","6,49",BRC0178E,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0178E,Nome não encontrado
Vitamina B12,mcg,"2,07","2,07",BRC0178E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0178E,Nome não encontrado
Equivalente de folato,mcg,"15,6","15,6",BRC0178E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0178E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0178E,Nome não encontrado
Gordura de adição,g,-,-,BRC0178E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0178E,Nome não encontrado
Proteína animal,g,-,-,BRC0178E,Nome não encontrado
