componente,unidade,Valor por 100g,Colher sopa rasa (16 g),codigo_alimento,nome_alimento
Energia,kJ,1624,259,BRC0013R,Nome não encontrado
Energia,kcal,383,61,BRC0013R,Nome não encontrado
Umidade,g,"1,63","0,26",BRC0013R,Nome não encontrado
Carboidrato total,g,"95,9","15,3",BRC0013R,Nome não encontrado
Carboidrato disponível,g,"91,4","14,6",BRC0013R,Nome não encontrado
Proteína,g,"0,32","0,05",BRC0013R,Nome não encontrado
Lipídios,g,"0,76","0,12",BRC0013R,Nome não encontrado
Fibra alimentar,g,"4,50","0,72",BRC0013R,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0013R,Nome não encontrado
Cinzas,g,"1,38","0,22",BRC0013R,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Ácidos graxos saturados,g,"0,00","0,00",BRC0013R,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0013R,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0013R,Nome não encontrado
Ácidos graxos trans,g,,,BRC0013R,Nome não encontrado
Cálcio,mg,"25,6","4,10",BRC0013R,Nome não encontrado
Ferro,mg,"0,09","0,01",BRC0013R,Nome não encontrado
Sódio,mg,460,"73,7",BRC0013R,Nome não encontrado
Magnésio,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Fósforo,mg,"1,07","0,17",BRC0013R,Nome não encontrado
Potássio,mg,163,"26,1",BRC0013R,Nome não encontrado
Manganês,mg,,,BRC0013R,Nome não encontrado
Zinco,mg,"0,04","0,01",BRC0013R,Nome não encontrado
Cobre,mg,,,BRC0013R,Nome não encontrado
Selênio,mcg,,,BRC0013R,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0013R,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0013R,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0013R,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0013R,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0013R,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0013R,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0013R,Nome não encontrado
Sal de adição,g,,,BRC0013R,Nome não encontrado
Açúcar de adição,g,,,BRC0013R,Nome não encontrado
Gordura de adição,g,,,BRC0013R,Nome não encontrado
Proteína vegetal,g,,,BRC0013R,Nome não encontrado
Proteína animal,g,,,BRC0013R,Nome não encontrado
