componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,644,708,BRC0508F,Nome não encontrado
Energia,kcal,153,168,BRC0508F,Nome não encontrado
Umidade,g,"67,1","73,8",BRC0508F,Nome não encontrado
Carboidrato total,g,"9,38","10,3",BRC0508F,Nome não encontrado
Carboidrato disponível,g,"8,47","9,31",BRC0508F,Nome não encontrado
Proteína,g,"15,9","17,5",BRC0508F,Nome não encontrado
Lipídios,g,"6,00","6,60",BRC0508F,Nome não encontrado
Fibra alimentar,g,"0,91","1,01",BRC0508F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0508F,Nome não encontrado
Cinzas,g,"1,16","1,27",BRC0508F,Nome não encontrado
Colesterol,mg,"32,5","35,7",BRC0508F,Nome não encontrado
Ácidos graxos saturados,g,"2,00","2,20",BRC0508F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,70","1,87",BRC0508F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,76","1,93",BRC0508F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,03",BRC0508F,Nome não encontrado
Cálcio,mg,"46,9","51,6",BRC0508F,Nome não encontrado
Ferro,mg,"0,66","0,73",BRC0508F,Nome não encontrado
Sódio,mg,"85,8","94,3",BRC0508F,Nome não encontrado
Magnésio,mg,"28,5","31,3",BRC0508F,Nome não encontrado
Fósforo,mg,194,214,BRC0508F,Nome não encontrado
Potássio,mg,284,313,BRC0508F,Nome não encontrado
Manganês,mg,"0,08","0,09",BRC0508F,Nome não encontrado
Zinco,mg,"0,70","0,77",BRC0508F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0508F,Nome não encontrado
Selênio,mcg,"7,56","8,31",BRC0508F,Nome não encontrado
Vitamina A (RE),mcg,"34,3","37,7",BRC0508F,Nome não encontrado
Vitamina A (RAE),mcg,"31,3","34,4",BRC0508F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0508F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,93","1,03",BRC0508F,Nome não encontrado
Tiamina,mg,"0,10","0,11",BRC0508F,Nome não encontrado
Riboflavina,mg,"0,08","0,09",BRC0508F,Nome não encontrado
Niacina,mg,"3,55","3,91",BRC0508F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0508F,Nome não encontrado
Vitamina B12,mcg,"0,21","0,23",BRC0508F,Nome não encontrado
Vitamina C,mg,"3,50","3,85",BRC0508F,Nome não encontrado
Equivalente de folato,mcg,"17,9","19,7",BRC0508F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0508F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0508F,Nome não encontrado
Gordura de adição,g,-,-,BRC0508F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0508F,Nome não encontrado
Proteína animal,g,-,-,BRC0508F,Nome não encontrado
