componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1022,1124,BRC0413F,Nome não encontrado
Energia,kcal,244,268,BRC0413F,Nome não encontrado
Umidade,g,"53,0","58,3",BRC0413F,Nome não encontrado
Carboidrato total,g,"3,17","3,48",BRC0413F,Nome não encontrado
Carboidrato disponível,g,"3,05","3,35",BRC0413F,Nome não encontrado
Proteína,g,"30,4","33,5",BRC0413F,Nome não encontrado
Lipídios,g,"12,2","13,4",BRC0413F,Nome não encontrado
Fibra alimentar,g,"0,12","0,13",BRC0413F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0413F,Nome não encontrado
Cinzas,g,"1,19","1,31",BRC0413F,Nome não encontrado
Colesterol,mg,"87,6","96,3",BRC0413F,Nome não encontrado
Ácidos graxos saturados,g,"5,02","5,53",BRC0413F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,92","5,42",BRC0413F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,98","1,07",BRC0413F,Nome não encontrado
Ácidos graxos trans,g,"0,22","0,24",BRC0413F,Nome não encontrado
Cálcio,mg,"5,09","5,59",BRC0413F,Nome não encontrado
Ferro,mg,"3,03","3,33",BRC0413F,Nome não encontrado
Sódio,mg,"49,1","54,0",BRC0413F,Nome não encontrado
Magnésio,mg,"25,4","27,9",BRC0413F,Nome não encontrado
Fósforo,mg,267,294,BRC0413F,Nome não encontrado
Potássio,mg,376,413,BRC0413F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0413F,Nome não encontrado
Zinco,mg,"4,59","5,05",BRC0413F,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0413F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0413F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0413F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0413F,Nome não encontrado
Vitamina D,mcg,"0,30","0,33",BRC0413F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,97","1,07",BRC0413F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0413F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0413F,Nome não encontrado
Niacina,mg,"4,43","4,87",BRC0413F,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0413F,Nome não encontrado
Vitamina B12,mcg,"2,61","2,87",BRC0413F,Nome não encontrado
Vitamina C,mg,"0,24","0,26",BRC0413F,Nome não encontrado
Equivalente de folato,mcg,"0,81","0,89",BRC0413F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0413F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0413F,Nome não encontrado
Gordura de adição,g,-,-,BRC0413F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0413F,Nome não encontrado
Proteína animal,g,-,-,BRC0413F,Nome não encontrado
