componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,409,449,BRC0358E,Nome não encontrado
Energia,kcal,97,106,BRC0358E,Nome não encontrado
Umidade,g,"75,9","83,4",BRC0358E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0358E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0358E,Nome não encontrado
Proteína,g,"20,8","22,9",BRC0358E,Nome não encontrado
Lipídios,g,"1,49","1,64",BRC0358E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0358E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0358E,Nome não encontrado
Cinzas,g,"1,84","2,03",BRC0358E,Nome não encontrado
Colesterol,mg,247,272,BRC0358E,Nome não encontrado
Ácidos graxos saturados,g,"0,40","0,44",BRC0358E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,06","0,07",BRC0358E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,44",BRC0358E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0358E,Nome não encontrado
Cálcio,mg,"14,0","15,4",BRC0358E,Nome não encontrado
Ferro,mg,"1,61","1,78",BRC0358E,Nome não encontrado
Sódio,mg,533,586,BRC0358E,Nome não encontrado
Magnésio,mg,"44,8","49,3",BRC0358E,Nome não encontrado
Fósforo,mg,,,BRC0358E,Nome não encontrado
Potássio,mg,194,213,BRC0358E,Nome não encontrado
Manganês,mg,,,BRC0358E,Nome não encontrado
Zinco,mg,"1,61","1,77",BRC0358E,Nome não encontrado
Cobre,mg,,,BRC0358E,Nome não encontrado
Selênio,mcg,,,BRC0358E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0358E,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0358E,Nome não encontrado
Vitamina D,mcg,,,BRC0358E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0358E,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0358E,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0358E,Nome não encontrado
Niacina,mg,"1,77","1,95",BRC0358E,Nome não encontrado
Vitamina B6,mg,,,BRC0358E,Nome não encontrado
Vitamina B12,mcg,,,BRC0358E,Nome não encontrado
Vitamina C,mg,"1,00","1,09",BRC0358E,Nome não encontrado
Equivalente de folato,mcg,"11,3","12,4",BRC0358E,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0358E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0358E,Nome não encontrado
Gordura de adição,g,-,-,BRC0358E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0358E,Nome não encontrado
Proteína animal,g,-,-,BRC0358E,Nome não encontrado
