componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,102,91,BRC0028C,Nome não encontrado
Energia,kcal,24,21,BRC0028C,Nome não encontrado
Umidade,g,"93,0","83,7",BRC0028C,Nome não encontrado
Carboidrato total,g,"5,70","5,13",BRC0028C,Nome não encontrado
Carboidrato disponível,g,"4,50","4,05",BRC0028C,Nome não encontrado
Proteína,g,"0,61","0,55",BRC0028C,Nome não encontrado
Lipídios,g,"0,15","0,14",BRC0028C,Nome não encontrado
Fibra alimentar,g,"1,22","1,10",BRC0028C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0028C,Nome não encontrado
Cinzas,g,"0,50","0,45",BRC0028C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0028C,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,04",BRC0028C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0028C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,05",BRC0028C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0028C,Nome não encontrado
Cálcio,mg,"2,53","2,28",BRC0028C,Nome não encontrado
Ferro,mg,"0,19","0,17",BRC0028C,Nome não encontrado
Sódio,mg,"8,96","8,06",BRC0028C,Nome não encontrado
Magnésio,mg,"4,93","4,44",BRC0028C,Nome não encontrado
Fósforo,mg,"8,14","7,33",BRC0028C,Nome não encontrado
Potássio,mg,173,155,BRC0028C,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0028C,Nome não encontrado
Zinco,mg,"0,07","0,06",BRC0028C,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0028C,Nome não encontrado
Selênio,mcg,"0,20","0,18",BRC0028C,Nome não encontrado
Vitamina A (RE),mcg,"1,67","1,50",BRC0028C,Nome não encontrado
Vitamina A (RAE),mcg,"0,83","0,75",BRC0028C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0028C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08","0,07",BRC0028C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0028C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0028C,Nome não encontrado
Niacina,mg,traços,traços,BRC0028C,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0028C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0028C,Nome não encontrado
Vitamina C,mg,"6,97","6,27",BRC0028C,Nome não encontrado
Equivalente de folato,mcg,"6,87","6,18",BRC0028C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0028C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0028C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0028C,Nome não encontrado
Proteína vegetal,g,"0,61","0,55",BRC0028C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0028C,Nome não encontrado
