componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1242,745,BRC0988A,Nome não encontrado
Energia,kcal,297,178,BRC0988A,Nome não encontrado
Umidade,g,"42,8","25,7",BRC0988A,Nome não encontrado
Carboidrato total,g,"31,1","18,7",BRC0988A,Nome não encontrado
Carboidrato disponível,g,"29,6","17,8",BRC0988A,Nome não encontrado
Proteína,g,"8,81","5,29",BRC0988A,Nome não encontrado
Lipídios,g,"15,6","9,36",BRC0988A,Nome não encontrado
Fibra alimentar,g,"1,51","0,90",BRC0988A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0988A,Nome não encontrado
Cinzas,g,"1,67","1,00",BRC0988A,Nome não encontrado
Colesterol,mg,"34,0","20,4",BRC0988A,Nome não encontrado
Ácidos graxos saturados,g,"4,13","2,48",BRC0988A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,84","2,30",BRC0988A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,92","4,15",BRC0988A,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,08",BRC0988A,Nome não encontrado
Cálcio,mg,"76,6","46,0",BRC0988A,Nome não encontrado
Ferro,mg,"1,95","1,17",BRC0988A,Nome não encontrado
Sódio,mg,290,174,BRC0988A,Nome não encontrado
Magnésio,mg,"24,4","14,7",BRC0988A,Nome não encontrado
Fósforo,mg,101,"60,8",BRC0988A,Nome não encontrado
Potássio,mg,155,"93,3",BRC0988A,Nome não encontrado
Manganês,mg,"0,42","0,25",BRC0988A,Nome não encontrado
Zinco,mg,"0,68","0,41",BRC0988A,Nome não encontrado
Cobre,mg,"0,12","0,07",BRC0988A,Nome não encontrado
Selênio,mcg,"8,91","5,34",BRC0988A,Nome não encontrado
Vitamina A (RE),mcg,"85,4","51,3",BRC0988A,Nome não encontrado
Vitamina A (RAE),mcg,"60,4","36,2",BRC0988A,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0988A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,00","0,60",BRC0988A,Nome não encontrado
Tiamina,mg,"0,12","0,07",BRC0988A,Nome não encontrado
Riboflavina,mg,"0,16","0,10",BRC0988A,Nome não encontrado
Niacina,mg,"0,96","0,58",BRC0988A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0988A,Nome não encontrado
Vitamina B12,mcg,"0,22","0,13",BRC0988A,Nome não encontrado
Vitamina C,mg,"0,17","0,10",BRC0988A,Nome não encontrado
Equivalente de folato,mcg,"64,9","38,9",BRC0988A,Nome não encontrado
Sal de adição,g,"0,47","0,28",BRC0988A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0988A,Nome não encontrado
Gordura de adição,g,-,-,BRC0988A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0988A,Nome não encontrado
Proteína animal,g,-,-,BRC0988A,Nome não encontrado
