componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,696,557,BRC0856B,Nome não encontrado
Energia,kcal,166,132,BRC0856B,Nome não encontrado
Umidade,g,"65,6","52,5",BRC0856B,Nome não encontrado
Carboidrato total,g,"16,3","13,1",BRC0856B,Nome não encontrado
Carboidrato disponível,g,"15,1","12,1",BRC0856B,Nome não encontrado
Proteína,g,"10,1","8,05",BRC0856B,Nome não encontrado
Lipídios,g,"6,97","5,58",BRC0856B,Nome não encontrado
Fibra alimentar,g,"1,24","0,99",BRC0856B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0856B,Nome não encontrado
Cinzas,g,"1,05","0,84",BRC0856B,Nome não encontrado
Colesterol,mg,"40,0","32,0",BRC0856B,Nome não encontrado
Ácidos graxos saturados,g,"3,25","2,60",BRC0856B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97","1,57",BRC0856B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,92","0,73",BRC0856B,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,13",BRC0856B,Nome não encontrado
Cálcio,mg,"70,3","56,2",BRC0856B,Nome não encontrado
Ferro,mg,"0,45","0,36",BRC0856B,Nome não encontrado
Sódio,mg,120,"96,0",BRC0856B,Nome não encontrado
Magnésio,mg,"28,3","22,7",BRC0856B,Nome não encontrado
Fósforo,mg,141,113,BRC0856B,Nome não encontrado
Potássio,mg,196,157,BRC0856B,Nome não encontrado
Manganês,mg,"0,08","0,06",BRC0856B,Nome não encontrado
Zinco,mg,"0,65","0,52",BRC0856B,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0856B,Nome não encontrado
Selênio,mcg,"3,45","2,76",BRC0856B,Nome não encontrado
Vitamina A (RE),mcg,"42,3","33,9",BRC0856B,Nome não encontrado
Vitamina A (RAE),mcg,"38,5","30,8",BRC0856B,Nome não encontrado
Vitamina D,mcg,"0,11","0,09",BRC0856B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,47",BRC0856B,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0856B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0856B,Nome não encontrado
Niacina,mg,"1,70","1,36",BRC0856B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0856B,Nome não encontrado
Vitamina B12,mcg,"0,16","0,13",BRC0856B,Nome não encontrado
Vitamina C,mg,"8,13","6,50",BRC0856B,Nome não encontrado
Equivalente de folato,mcg,"12,2","9,74",BRC0856B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0856B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0856B,Nome não encontrado
Gordura de adição,g,-,-,BRC0856B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0856B,Nome não encontrado
Proteína animal,g,-,-,BRC0856B,Nome não encontrado
