componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,977,1171,BRC0021E,Nome não encontrado
Energia,kcal,235,281,BRC0021E,Nome não encontrado
Umidade,g,"62,0","74,4",BRC0021E,Nome não encontrado
Carboidrato total,g,"3,15","3,78",BRC0021E,Nome não encontrado
Carboidrato disponível,g,"3,15","3,78",BRC0021E,Nome não encontrado
Proteína,g,"16,1","19,3",BRC0021E,Nome não encontrado
Lipídios,g,"17,6","21,1",BRC0021E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0021E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0021E,Nome não encontrado
Cinzas,g,"1,20","1,44",BRC0021E,Nome não encontrado
Colesterol,mg,117,141,BRC0021E,Nome não encontrado
Ácidos graxos saturados,g,"7,33","8,79",BRC0021E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,74","8,09",BRC0021E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,88","1,05",BRC0021E,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,14",BRC0021E,Nome não encontrado
Cálcio,mg,"62,5","75,0",BRC0021E,Nome não encontrado
Ferro,mg,"0,79","0,94",BRC0021E,Nome não encontrado
Sódio,mg,"73,3","88,0",BRC0021E,Nome não encontrado
Magnésio,mg,"35,5","42,6",BRC0021E,Nome não encontrado
Fósforo,mg,296,355,BRC0021E,Nome não encontrado
Potássio,mg,494,592,BRC0021E,Nome não encontrado
Manganês,mg,"0,03","0,04",BRC0021E,Nome não encontrado
Zinco,mg,"1,01","1,21",BRC0021E,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0021E,Nome não encontrado
Selênio,mcg,,,BRC0021E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0021E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0021E,Nome não encontrado
Vitamina D,mcg,,,BRC0021E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0021E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0021E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0021E,Nome não encontrado
Niacina,mg,"2,92","3,51",BRC0021E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0021E,Nome não encontrado
Vitamina B12,mcg,,,BRC0021E,Nome não encontrado
Vitamina C,mg,,,BRC0021E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0021E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0021E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0021E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0021E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0021E,Nome não encontrado
Proteína animal,g,"16,1","19,3",BRC0021E,Nome não encontrado
