componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1195,836,BRC0158A,Nome não encontrado
Energia,kcal,283,197,BRC0158A,Nome não encontrado
Umidade,g,"31,0","21,7",BRC0158A,Nome não encontrado
Carboidrato total,g,"53,3","37,3",BRC0158A,Nome não encontrado
Carboidrato disponível,g,"50,1","35,1",BRC0158A,Nome não encontrado
Proteína,g,"9,67","6,77",BRC0158A,Nome não encontrado
Lipídios,g,"4,14","2,90",BRC0158A,Nome não encontrado
Fibra alimentar,g,"3,14","2,20",BRC0158A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0158A,Nome não encontrado
Cinzas,g,"1,90","1,33",BRC0158A,Nome não encontrado
Colesterol,mg,"24,1","16,9",BRC0158A,Nome não encontrado
Ácidos graxos saturados,g,"1,17","0,82",BRC0158A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,02","0,71",BRC0158A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,02","0,71",BRC0158A,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,06",BRC0158A,Nome não encontrado
Cálcio,mg,"48,0","33,6",BRC0158A,Nome não encontrado
Ferro,mg,"2,11","1,48",BRC0158A,Nome não encontrado
Sódio,mg,400,280,BRC0158A,Nome não encontrado
Magnésio,mg,"20,6","14,5",BRC0158A,Nome não encontrado
Fósforo,mg,"93,5","65,5",BRC0158A,Nome não encontrado
Potássio,mg,"84,7","59,3",BRC0158A,Nome não encontrado
Manganês,mg,"0,29","0,20",BRC0158A,Nome não encontrado
Zinco,mg,"2,47","1,73",BRC0158A,Nome não encontrado
Cobre,mg,traços,traços,BRC0158A,Nome não encontrado
Selênio,mcg,,,BRC0158A,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0158A,Nome não encontrado
Vitamina A (RAE),mcg,"30,7","21,5",BRC0158A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0158A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,20",BRC0158A,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0158A,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0158A,Nome não encontrado
Niacina,mg,traços,traços,BRC0158A,Nome não encontrado
Vitamina B6,mg,"0,14","0,10",BRC0158A,Nome não encontrado
Vitamina B12,mcg,"0,21","0,15",BRC0158A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0158A,Nome não encontrado
Equivalente de folato,mcg,137,"96,3",BRC0158A,Nome não encontrado
Sal de adição,g,,,BRC0158A,Nome não encontrado
Açúcar de adição,g,,,BRC0158A,Nome não encontrado
Gordura de adição,g,,,BRC0158A,Nome não encontrado
Proteína vegetal,g,,,BRC0158A,Nome não encontrado
Proteína animal,g,,,BRC0158A,Nome não encontrado
