componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,431,517,BRC0134F,Nome não encontrado
Energia,kcal,102,122,BRC0134F,Nome não encontrado
Umidade,g,"75,9","91,1",BRC0134F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0134F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0134F,Nome não encontrado
Proteína,g,"21,0","25,2",BRC0134F,Nome não encontrado
Lipídios,g,"2,00","2,40",BRC0134F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0134F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0134F,Nome não encontrado
Cinzas,g,"1,06","1,27",BRC0134F,Nome não encontrado
Colesterol,mg,"38,9","46,6",BRC0134F,Nome não encontrado
Ácidos graxos saturados,g,"0,73","0,87",BRC0134F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,86","1,03",BRC0134F,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0134F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0134F,Nome não encontrado
Cálcio,mg,"7,03","8,43",BRC0134F,Nome não encontrado
Ferro,mg,"0,41","0,50",BRC0134F,Nome não encontrado
Sódio,mg,"53,6","64,3",BRC0134F,Nome não encontrado
Magnésio,mg,"29,8","35,8",BRC0134F,Nome não encontrado
Fósforo,mg,211,254,BRC0134F,Nome não encontrado
Potássio,mg,254,305,BRC0134F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0134F,Nome não encontrado
Zinco,mg,"0,63","0,76",BRC0134F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0134F,Nome não encontrado
Selênio,mcg,,,BRC0134F,Nome não encontrado
Vitamina A (RE),mcg,"1,33","1,59",BRC0134F,Nome não encontrado
Vitamina A (RAE),mcg,"1,33","1,59",BRC0134F,Nome não encontrado
Vitamina D,mcg,,,BRC0134F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,04",BRC0134F,Nome não encontrado
Tiamina,mg,"0,10","0,11",BRC0134F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0134F,Nome não encontrado
Niacina,mg,"5,59","6,71",BRC0134F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0134F,Nome não encontrado
Vitamina B12,mcg,"0,20","0,24",BRC0134F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0134F,Nome não encontrado
Equivalente de folato,mcg,"4,87","5,84",BRC0134F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0134F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0134F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0134F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0134F,Nome não encontrado
Proteína animal,g,"21,0","25,2",BRC0134F,Nome não encontrado
