componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,1241,1116,BRC0751A,Nome não encontrado
Energia,kcal,298,267,BRC0751A,Nome não encontrado
Umidade,g,"46,9","42,2",BRC0751A,Nome não encontrado
Carboidrato total,g,"19,5","17,6",BRC0751A,Nome não encontrado
Carboidrato disponível,g,"18,6","16,8",BRC0751A,Nome não encontrado
Proteína,g,"13,5","12,1",BRC0751A,Nome não encontrado
Lipídios,g,"18,6","16,8",BRC0751A,Nome não encontrado
Fibra alimentar,g,"0,86","0,78",BRC0751A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0751A,Nome não encontrado
Cinzas,g,"1,51","1,36",BRC0751A,Nome não encontrado
Colesterol,mg,"83,0","74,7",BRC0751A,Nome não encontrado
Ácidos graxos saturados,g,"9,23","8,31",BRC0751A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,82","4,34",BRC0751A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,70","1,53",BRC0751A,Nome não encontrado
Ácidos graxos trans,g,"0,51","0,46",BRC0751A,Nome não encontrado
Cálcio,mg,"18,5","16,7",BRC0751A,Nome não encontrado
Ferro,mg,"1,66","1,50",BRC0751A,Nome não encontrado
Sódio,mg,358,322,BRC0751A,Nome não encontrado
Magnésio,mg,"15,0","13,5",BRC0751A,Nome não encontrado
Fósforo,mg,119,107,BRC0751A,Nome não encontrado
Potássio,mg,168,151,BRC0751A,Nome não encontrado
Manganês,mg,"0,17","0,15",BRC0751A,Nome não encontrado
Zinco,mg,"0,78","0,70",BRC0751A,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0751A,Nome não encontrado
Selênio,mcg,"1,87","1,68",BRC0751A,Nome não encontrado
Vitamina A (RE),mcg,167,150,BRC0751A,Nome não encontrado
Vitamina A (RAE),mcg,167,150,BRC0751A,Nome não encontrado
Vitamina D,mcg,"0,05","0,04",BRC0751A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,81","0,73",BRC0751A,Nome não encontrado
Tiamina,mg,"0,13","0,11",BRC0751A,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0751A,Nome não encontrado
Niacina,mg,"5,47","4,92",BRC0751A,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0751A,Nome não encontrado
Vitamina B12,mcg,"0,14","0,13",BRC0751A,Nome não encontrado
Vitamina C,mg,"2,61","2,35",BRC0751A,Nome não encontrado
Equivalente de folato,mcg,"71,5","64,4",BRC0751A,Nome não encontrado
Sal de adição,g,"0,47","0,42",BRC0751A,Nome não encontrado
Açúcar de adição,g,"0,32","0,28",BRC0751A,Nome não encontrado
Gordura de adição,g,-,-,BRC0751A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0751A,Nome não encontrado
Proteína animal,g,-,-,BRC0751A,Nome não encontrado
