componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,199,178,BRC0507B,Nome não encontrado
Energia,kcal,48,43,BRC0507B,Nome não encontrado
Umidade,g,"90,8","81,7",BRC0507B,Nome não encontrado
Carboidrato total,g,"4,51","4,06",BRC0507B,Nome não encontrado
Carboidrato disponível,g,"2,42","2,17",BRC0507B,Nome não encontrado
Proteína,g,"0,65","0,58",BRC0507B,Nome não encontrado
Lipídios,g,"3,51","3,16",BRC0507B,Nome não encontrado
Fibra alimentar,g,"2,10","1,89",BRC0507B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0507B,Nome não encontrado
Cinzas,g,"0,57","0,51",BRC0507B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0507B,Nome não encontrado
Ácidos graxos saturados,g,"0,49","0,44",BRC0507B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","2,18",BRC0507B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,41",BRC0507B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0507B,Nome não encontrado
Cálcio,mg,"24,6","22,1",BRC0507B,Nome não encontrado
Ferro,mg,"0,32","0,29",BRC0507B,Nome não encontrado
Sódio,mg,"57,8","52,0",BRC0507B,Nome não encontrado
Magnésio,mg,"9,56","8,60",BRC0507B,Nome não encontrado
Fósforo,mg,"18,6","16,7",BRC0507B,Nome não encontrado
Potássio,mg,244,219,BRC0507B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0507B,Nome não encontrado
Zinco,mg,"0,20","0,18",BRC0507B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0507B,Nome não encontrado
Selênio,mcg,"0,31","0,28",BRC0507B,Nome não encontrado
Vitamina A (RE),mcg,635,572,BRC0507B,Nome não encontrado
Vitamina A (RAE),mcg,317,286,BRC0507B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0507B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,63","1,47",BRC0507B,Nome não encontrado
Tiamina,mg,"0,06","0,05",BRC0507B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0507B,Nome não encontrado
Niacina,mg,"1,60","1,44",BRC0507B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0507B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0507B,Nome não encontrado
Vitamina C,mg,"3,53","3,18",BRC0507B,Nome não encontrado
Equivalente de folato,mcg,"13,4","12,0",BRC0507B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0507B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0507B,Nome não encontrado
Gordura de adição,g,-,-,BRC0507B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0507B,Nome não encontrado
Proteína animal,g,-,-,BRC0507B,Nome não encontrado
