componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,105,73,BRC0979B,Nome não encontrado
Energia,kcal,25,17,BRC0979B,Nome não encontrado
Umidade,g,"93,5","65,4",BRC0979B,Nome não encontrado
Carboidrato total,g,"3,95","2,77",BRC0979B,Nome não encontrado
Carboidrato disponível,g,"2,72","1,91",BRC0979B,Nome não encontrado
Proteína,g,"0,92","0,65",BRC0979B,Nome não encontrado
Lipídios,g,"0,91","0,64",BRC0979B,Nome não encontrado
Fibra alimentar,g,"1,23","0,86",BRC0979B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0979B,Nome não encontrado
Cinzas,g,"0,70","0,49",BRC0979B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0979B,Nome não encontrado
Ácidos graxos saturados,g,"0,16","0,11",BRC0979B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,62","0,43",BRC0979B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,07",BRC0979B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0979B,Nome não encontrado
Cálcio,mg,"11,8","8,29",BRC0979B,Nome não encontrado
Ferro,mg,"0,25","0,18",BRC0979B,Nome não encontrado
Sódio,mg,128,"89,8",BRC0979B,Nome não encontrado
Magnésio,mg,"9,74","6,82",BRC0979B,Nome não encontrado
Fósforo,mg,"18,5","13,0",BRC0979B,Nome não encontrado
Potássio,mg,161,113,BRC0979B,Nome não encontrado
Manganês,mg,"0,11","0,08",BRC0979B,Nome não encontrado
Zinco,mg,"0,18","0,13",BRC0979B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0979B,Nome não encontrado
Selênio,mcg,"0,10","0,07",BRC0979B,Nome não encontrado
Vitamina A (RE),mcg,"12,4","8,66",BRC0979B,Nome não encontrado
Vitamina A (RAE),mcg,"6,19","4,33",BRC0979B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0979B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,13",BRC0979B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0979B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0979B,Nome não encontrado
Niacina,mg,traços,traços,BRC0979B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0979B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0979B,Nome não encontrado
Vitamina C,mg,"5,38","3,77",BRC0979B,Nome não encontrado
Equivalente de folato,mcg,"9,43","6,60",BRC0979B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0979B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0979B,Nome não encontrado
Gordura de adição,g,-,-,BRC0979B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0979B,Nome não encontrado
Proteína animal,g,-,-,BRC0979B,Nome não encontrado
