componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,399,358,BRC0505B,Nome não encontrado
Energia,kcal,97,87,BRC0505B,Nome não encontrado
Umidade,g,"85,7","77,1",BRC0505B,Nome não encontrado
Carboidrato total,g,"3,91","3,51",BRC0505B,Nome não encontrado
Carboidrato disponível,g,"1,93","1,74",BRC0505B,Nome não encontrado
Proteína,g,"0,49","0,44",BRC0505B,Nome não encontrado
Lipídios,g,"9,24","8,32",BRC0505B,Nome não encontrado
Fibra alimentar,g,"1,98","1,78",BRC0505B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0505B,Nome não encontrado
Cinzas,g,"0,65","0,59",BRC0505B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0505B,Nome não encontrado
Ácidos graxos saturados,g,"1,34","1,21",BRC0505B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,63","5,97",BRC0505B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,10","0,99",BRC0505B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0505B,Nome não encontrado
Cálcio,mg,"15,2","13,7",BRC0505B,Nome não encontrado
Ferro,mg,"0,21","0,19",BRC0505B,Nome não encontrado
Sódio,mg,127,115,BRC0505B,Nome não encontrado
Magnésio,mg,"8,54","7,69",BRC0505B,Nome não encontrado
Fósforo,mg,"15,8","14,2",BRC0505B,Nome não encontrado
Potássio,mg,210,189,BRC0505B,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0505B,Nome não encontrado
Zinco,mg,"0,14","0,12",BRC0505B,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0505B,Nome não encontrado
Selênio,mcg,"0,27","0,24",BRC0505B,Nome não encontrado
Vitamina A (RE),mcg,598,538,BRC0505B,Nome não encontrado
Vitamina A (RAE),mcg,299,269,BRC0505B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0505B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,68","2,41",BRC0505B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0505B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0505B,Nome não encontrado
Niacina,mg,"1,58","1,42",BRC0505B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0505B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0505B,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0505B,Nome não encontrado
Equivalente de folato,mcg,"7,00","6,30",BRC0505B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0505B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0505B,Nome não encontrado
Gordura de adição,g,-,-,BRC0505B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0505B,Nome não encontrado
Proteína animal,g,-,-,BRC0505B,Nome não encontrado
