componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,246,172,BRC0450B,Nome não encontrado
Energia,kcal,59,41,BRC0450B,Nome não encontrado
Umidade,g,"89,5","62,6",BRC0450B,Nome não encontrado
Carboidrato total,g,"4,72","3,30",BRC0450B,Nome não encontrado
Carboidrato disponível,g,"3,42","2,39",BRC0450B,Nome não encontrado
Proteína,g,"1,00","0,70",BRC0450B,Nome não encontrado
Lipídios,g,"4,34","3,04",BRC0450B,Nome não encontrado
Fibra alimentar,g,"1,30","0,91",BRC0450B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0450B,Nome não encontrado
Cinzas,g,"0,48","0,33",BRC0450B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0450B,Nome não encontrado
Ácidos graxos saturados,g,"0,68","0,48",BRC0450B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,05","2,14",BRC0450B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53","0,37",BRC0450B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0450B,Nome não encontrado
Cálcio,mg,"31,6","22,1",BRC0450B,Nome não encontrado
Ferro,mg,"0,82","0,57",BRC0450B,Nome não encontrado
Sódio,mg,"3,70","2,59",BRC0450B,Nome não encontrado
Magnésio,mg,"9,31","6,52",BRC0450B,Nome não encontrado
Fósforo,mg,"25,7","18,0",BRC0450B,Nome não encontrado
Potássio,mg,176,123,BRC0450B,Nome não encontrado
Manganês,mg,"0,11","0,08",BRC0450B,Nome não encontrado
Zinco,mg,"0,22","0,15",BRC0450B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0450B,Nome não encontrado
Selênio,mcg,"0,17","0,12",BRC0450B,Nome não encontrado
Vitamina A (RE),mcg,163,114,BRC0450B,Nome não encontrado
Vitamina A (RAE),mcg,"81,5","57,1",BRC0450B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0450B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,43","1,00",BRC0450B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0450B,Nome não encontrado
Riboflavina,mg,"0,05","0,03",BRC0450B,Nome não encontrado
Niacina,mg,"0,18","0,12",BRC0450B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0450B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0450B,Nome não encontrado
Vitamina C,mg,"17,6","12,3",BRC0450B,Nome não encontrado
Equivalente de folato,mcg,"11,9","8,36",BRC0450B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0450B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0450B,Nome não encontrado
Gordura de adição,g,-,-,BRC0450B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0450B,Nome não encontrado
Proteína animal,g,-,-,BRC0450B,Nome não encontrado
