componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1440,863,BRC0448A,Nome não encontrado
Energia,kcal,345,206,BRC0448A,Nome não encontrado
Umidade,g,"35,0","21,0",BRC0448A,Nome não encontrado
Carboidrato total,g,"30,7","18,4",BRC0448A,Nome não encontrado
Carboidrato disponível,g,"29,3","17,6",BRC0448A,Nome não encontrado
Proteína,g,"13,1","7,86",BRC0448A,Nome não encontrado
Lipídios,g,"19,1","11,5",BRC0448A,Nome não encontrado
Fibra alimentar,g,"1,35","0,81",BRC0448A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0448A,Nome não encontrado
Cinzas,g,"2,11","1,27",BRC0448A,Nome não encontrado
Colesterol,mg,"48,8","29,3",BRC0448A,Nome não encontrado
Ácidos graxos saturados,g,"5,68","3,41",BRC0448A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,81","2,88",BRC0448A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,50","4,50",BRC0448A,Nome não encontrado
Ácidos graxos trans,g,"0,22","0,13",BRC0448A,Nome não encontrado
Cálcio,mg,170,102,BRC0448A,Nome não encontrado
Ferro,mg,"2,28","1,37",BRC0448A,Nome não encontrado
Sódio,mg,426,255,BRC0448A,Nome não encontrado
Magnésio,mg,"25,5","15,3",BRC0448A,Nome não encontrado
Fósforo,mg,198,119,BRC0448A,Nome não encontrado
Potássio,mg,195,117,BRC0448A,Nome não encontrado
Manganês,mg,"0,30","0,18",BRC0448A,Nome não encontrado
Zinco,mg,"2,18","1,31",BRC0448A,Nome não encontrado
Cobre,mg,"0,14","0,08",BRC0448A,Nome não encontrado
Selênio,mcg,"13,1","7,84",BRC0448A,Nome não encontrado
Vitamina A (RE),mcg,"59,7","35,8",BRC0448A,Nome não encontrado
Vitamina A (RAE),mcg,"55,0","33,0",BRC0448A,Nome não encontrado
Vitamina D,mcg,"0,16","0,09",BRC0448A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,80","0,48",BRC0448A,Nome não encontrado
Tiamina,mg,"0,13","0,08",BRC0448A,Nome não encontrado
Riboflavina,mg,"0,19","0,11",BRC0448A,Nome não encontrado
Niacina,mg,"1,48","0,89",BRC0448A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0448A,Nome não encontrado
Vitamina B12,mcg,"0,95","0,57",BRC0448A,Nome não encontrado
Vitamina C,mg,"1,73","1,04",BRC0448A,Nome não encontrado
Equivalente de folato,mcg,"67,1","40,3",BRC0448A,Nome não encontrado
Sal de adição,g,"0,47","0,28",BRC0448A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0448A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0448A,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0448A,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0448A,Nome não encontrado
