componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (350 g),codigo_alimento,nome_alimento
Energia,kJ,241,845,BRC0033C,Nome não encontrado
Energia,kcal,57,199,BRC0033C,Nome não encontrado
Umidade,g,"85,2",298,BRC0033C,Nome não encontrado
Carboidrato total,g,"13,7","48,0",BRC0033C,Nome não encontrado
Carboidrato disponível,g,"12,8","44,7",BRC0033C,Nome não encontrado
Proteína,g,"0,55","1,91",BRC0033C,Nome não encontrado
Lipídios,g,"0,20","0,71",BRC0033C,Nome não encontrado
Fibra alimentar,g,"0,93","3,24",BRC0033C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0033C,Nome não encontrado
Cinzas,g,"0,38","1,33",BRC0033C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0033C,Nome não encontrado
Ácidos graxos saturados,g,"0,07","0,24",BRC0033C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,03",BRC0033C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,21",BRC0033C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0033C,Nome não encontrado
Cálcio,mg,"7,58","26,5",BRC0033C,Nome não encontrado
Ferro,mg,"0,16","0,54",BRC0033C,Nome não encontrado
Sódio,mg,"3,96","13,9",BRC0033C,Nome não encontrado
Magnésio,mg,"6,04","21,1",BRC0033C,Nome não encontrado
Fósforo,mg,"17,5","61,1",BRC0033C,Nome não encontrado
Potássio,mg,160,561,BRC0033C,Nome não encontrado
Manganês,mg,"0,10","0,35",BRC0033C,Nome não encontrado
Zinco,mg,traços,traços,BRC0033C,Nome não encontrado
Cobre,mg,"0,08","0,27",BRC0033C,Nome não encontrado
Selênio,mcg,"0,10","0,35",BRC0033C,Nome não encontrado
Vitamina A (RE),mcg,"5,33","18,7",BRC0033C,Nome não encontrado
Vitamina A (RAE),mcg,"2,67","9,33",BRC0033C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0033C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,83",BRC0033C,Nome não encontrado
Tiamina,mg,"0,01","0,03",BRC0033C,Nome não encontrado
Riboflavina,mg,"0,01","0,04",BRC0033C,Nome não encontrado
Niacina,mg,traços,traços,BRC0033C,Nome não encontrado
Vitamina B6,mg,"0,02","0,05",BRC0033C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0033C,Nome não encontrado
Vitamina C,mg,"2,58","9,02",BRC0033C,Nome não encontrado
Equivalente de folato,mcg,"1,52","5,32",BRC0033C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0033C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0033C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0033C,Nome não encontrado
Proteína vegetal,g,"0,55","1,91",BRC0033C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0033C,Nome não encontrado
