componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1007,BRC1152A,Nome não encontrado
Energia,kcal,243,BRC1152A,Nome não encontrado
Umidade,g,"60,1",BRC1152A,Nome não encontrado
Carboidrato total,g,"16,1",BRC1152A,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1152A,Nome não encontrado
Proteína,g,"3,96",BRC1152A,Nome não encontrado
Lipídios,g,"18,5",BRC1152A,Nome não encontrado
Fibra alimentar,g,"2,03",BRC1152A,Nome não encontrado
Álcool,g,"0,00",BRC1152A,Nome não encontrado
Cinzas,g,"1,33",BRC1152A,Nome não encontrado
Colesterol,mg,"0,00",BRC1152A,Nome não encontrado
Ácidos graxos saturados,g,"9,66",BRC1152A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,94",BRC1152A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,22",BRC1152A,Nome não encontrado
Ácidos graxos trans,g,"0,07",BRC1152A,Nome não encontrado
Cálcio,mg,"18,8",BRC1152A,Nome não encontrado
Ferro,mg,"1,36",BRC1152A,Nome não encontrado
Sódio,mg,352,BRC1152A,Nome não encontrado
Magnésio,mg,"23,7",BRC1152A,Nome não encontrado
Fósforo,mg,"53,4",BRC1152A,Nome não encontrado
Potássio,mg,179,BRC1152A,Nome não encontrado
Manganês,mg,"0,49",BRC1152A,Nome não encontrado
Zinco,mg,"0,44",BRC1152A,Nome não encontrado
Cobre,mg,"0,17",BRC1152A,Nome não encontrado
Selênio,mcg,"1,76",BRC1152A,Nome não encontrado
Vitamina A (RE),mcg,713,BRC1152A,Nome não encontrado
Vitamina A (RAE),mcg,370,BRC1152A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1152A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,81",BRC1152A,Nome não encontrado
Tiamina,mg,"0,10",BRC1152A,Nome não encontrado
Riboflavina,mg,"0,14",BRC1152A,Nome não encontrado
Niacina,mg,"1,27",BRC1152A,Nome não encontrado
Vitamina B6,mg,"0,16",BRC1152A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1152A,Nome não encontrado
Vitamina C,mg,"12,2",BRC1152A,Nome não encontrado
Equivalente de folato,mcg,"41,0",BRC1152A,Nome não encontrado
Sal de adição,g,"0,00",BRC1152A,Nome não encontrado
Açúcar de adição,g,,BRC1152A,Nome não encontrado
Gordura de adição,g,-,BRC1152A,Nome não encontrado
Proteína vegetal,g,-,BRC1152A,Nome não encontrado
Proteína animal,g,-,BRC1152A,Nome não encontrado
