componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,573,171,BRC0075N,Nome não encontrado
Energia,kcal,137,41,BRC0075N,Nome não encontrado
Umidade,g,"74,5","22,3",BRC0075N,Nome não encontrado
Carboidrato total,g,"5,08","1,52",BRC0075N,Nome não encontrado
Carboidrato disponível,g,"5,08","1,52",BRC0075N,Nome não encontrado
Proteína,g,"11,4","3,42",BRC0075N,Nome não encontrado
Lipídios,g,"7,91","2,37",BRC0075N,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0075N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0075N,Nome não encontrado
Cinzas,g,"1,15","0,35",BRC0075N,Nome não encontrado
Colesterol,mg,"31,0","9,30",BRC0075N,Nome não encontrado
Ácidos graxos saturados,g,"4,93","1,48",BRC0075N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,31","0,69",BRC0075N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,08",BRC0075N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0075N,Nome não encontrado
Cálcio,mg,272,"81,6",BRC0075N,Nome não encontrado
Ferro,mg,"0,44","0,13",BRC0075N,Nome não encontrado
Sódio,mg,"99,0","29,7",BRC0075N,Nome não encontrado
Magnésio,mg,"15,0","4,50",BRC0075N,Nome não encontrado
Fósforo,mg,183,"54,9",BRC0075N,Nome não encontrado
Potássio,mg,125,"37,5",BRC0075N,Nome não encontrado
Manganês,mg,"0,01","0,00",BRC0075N,Nome não encontrado
Zinco,mg,"1,34","0,40",BRC0075N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0075N,Nome não encontrado
Selênio,mcg,"16,7","5,01",BRC0075N,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0075N,Nome não encontrado
Vitamina A (RAE),mcg,107,"32,1",BRC0075N,Nome não encontrado
Vitamina D,mcg,"0,10","0,03",BRC0075N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,02",BRC0075N,Nome não encontrado
Tiamina,mg,"0,19","0,06",BRC0075N,Nome não encontrado
Riboflavina,mg,"0,08","0,02",BRC0075N,Nome não encontrado
Niacina,mg,"0,02","0,01",BRC0075N,Nome não encontrado
Vitamina B6,mg,"0,29","0,09",BRC0075N,Nome não encontrado
Vitamina B12,mcg,"0,82","0,25",BRC0075N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0075N,Nome não encontrado
Equivalente de folato,mcg,"13,0","3,90",BRC0075N,Nome não encontrado
Sal de adição,g,,,BRC0075N,Nome não encontrado
Açúcar de adição,g,,,BRC0075N,Nome não encontrado
Gordura de adição,g,,,BRC0075N,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0075N,Nome não encontrado
Proteína animal,g,"11,4","3,42",BRC0075N,Nome não encontrado
