componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,436,523,BRC0153F,Nome não encontrado
Energia,kcal,103,123,BRC0153F,Nome não encontrado
Umidade,g,"75,0","90,0",BRC0153F,Nome não encontrado
Carboidrato total,g,"0,65","0,78",BRC0153F,Nome não encontrado
Carboidrato disponível,g,"0,65","0,78",BRC0153F,Nome não encontrado
Proteína,g,"21,7","26,0",BRC0153F,Nome não encontrado
Lipídios,g,"1,53","1,84",BRC0153F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0153F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0153F,Nome não encontrado
Cinzas,g,"1,12","1,34",BRC0153F,Nome não encontrado
Colesterol,mg,"58,9","70,7",BRC0153F,Nome não encontrado
Ácidos graxos saturados,g,"0,30","0,36",BRC0153F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,27","0,33",BRC0153F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,32",BRC0153F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,02",BRC0153F,Nome não encontrado
Cálcio,mg,"10,9","13,1",BRC0153F,Nome não encontrado
Ferro,mg,"0,73","0,87",BRC0153F,Nome não encontrado
Sódio,mg,112,134,BRC0153F,Nome não encontrado
Magnésio,mg,"27,8","33,4",BRC0153F,Nome não encontrado
Fósforo,mg,199,239,BRC0153F,Nome não encontrado
Potássio,mg,240,288,BRC0153F,Nome não encontrado
Manganês,mg,,,BRC0153F,Nome não encontrado
Zinco,mg,"1,27","1,53",BRC0153F,Nome não encontrado
Cobre,mg,,,BRC0153F,Nome não encontrado
Selênio,mcg,,,BRC0153F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0153F,Nome não encontrado
Vitamina A (RAE),mcg,"6,20","7,44",BRC0153F,Nome não encontrado
Vitamina D,mcg,"0,10","0,12",BRC0153F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,07",BRC0153F,Nome não encontrado
Tiamina,mg,"0,04","0,05",BRC0153F,Nome não encontrado
Riboflavina,mg,"0,14","0,17",BRC0153F,Nome não encontrado
Niacina,mg,"9,87","11,8",BRC0153F,Nome não encontrado
Vitamina B6,mg,"0,81","0,97",BRC0153F,Nome não encontrado
Vitamina B12,mcg,"0,63","0,75",BRC0153F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0153F,Nome não encontrado
Equivalente de folato,mcg,"6,96","8,35",BRC0153F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0153F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0153F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0153F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0153F,Nome não encontrado
Proteína animal,g,"21,7","26,0",BRC0153F,Nome não encontrado
